,index,adu_performance_prediction,License #,is_ADU_builder,ADU_performance_score,Bldg-New_count,Bldg-Alter/Repair_count,Bldg-Addition_count,2020_proj_count,2019_proj_count,2018_proj_count,2017_proj_count,2016_proj_count,2015_proj_count,2014_proj_count,2013_proj_count,2020_performance,2019_performance,2018_performance,2017_performance,2016_performance,2015_performance,2014_performance,2013_performance,2020_avg_numb_insp,2019_avg_numb_insp,2018_avg_numb_insp,2017_avg_numb_insp,2016_avg_numb_insp,2015_avg_numb_insp,2014_avg_numb_insp,2013_avg_numb_insp,numb_revs,rate,Home Additions,New Constructions,Garage Constructions,< $5k,$5k-$20k,$20k-$50k,$50k-$100k,$250k-$500k,experience,non_ADU_proj_count,non_ADU_avg_insp,w_avg_time_per_insp,avg_construction_time,non_ADU_avg_time_per_insp,ADU_proj_count,non_ADU_avg_eval,BusinessType,BusinessName,Address,City,State,ZIP Code,County,PhoneNumber,IssueDate,ExpirationDate,Classification(s),Status,SuretyCompany,ContractorBondNumber,BondEffectiveDate,BondCancellationDate,WorkersCompCoverageType,WorkersCompInsuranceCompany,WorkersCompPolicyNumber,EffectiveDate,ExpirationDate1,CancellationDate,WorkersCompSuspendDate
1714,508,32.66728677311326,607634.0,False,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,36.72727272727273,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.0,2.0,10.0,17.397158653509695,251.5,23.863636363636363,0.0,57500.0,Corporation,MANASSE INC,29059 RAINTREE LN,SAUGUS,CA,91390.0,Los Angeles,(818) 989 9696,12/06/1990,03/31/2021,C-9| B,CLEAR,SURETEC INDEMNITY COMPANY,464791,04/02/2019,,Exempt,,,07/05/2019,,,
1715,1630,32.67174769636801,934184.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,19.142857142857142,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.0,2.0,7.0,39.76793698105175,242.0,34.57142857142857,0.0,70000.0,Corporation,WATSON DAVID CONSTRUCTION INC,3724 OCANA AVENUE,LONG BEACH,CA,90808.0,Los Angeles,(562) 484 8777,06/16/2009,08/31/2020,B,CLEAR,SURETEC INDEMNITY COMPANY,134983,08/30/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9269268,02/01/2020,02/01/2021,,
1716,3262,32.67221816222373,1007839.0,False,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.1875,0.0,10.333333333333332,0.0,0.0,0.0,0.0,0.0,7.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.0,4.0,6.25,18.813583697941986,113.0,17.260416666666664,0.0,23675.0,Corporation,BAYSIDE BUILDERS INC,2219 W OLIVE AVENUE #257,BURBANK,CA,91506.0,Los Angeles,(323) 578 7238,10/01/2015,10/31/2021,B,CLEAR,SURETEC INDEMNITY COMPANY,229183,01/01/2016,,Workers' Compensation Insurance,TRAVELERS PROPERTY CASUALTY COMPANY OF AMERICA,UB7N56790619,06/01/2019,06/01/2020,,
1717,491,32.67283546508453,818988.0,False,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,34.1,0.0,0.0,0.0,34.15384615384615,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2052.0,3.0,10.666666666666666,34.121569904548004,361.6666666666667,34.13589743589744,0.0,69000.0,Sole Owner,PURE CONSTRUCT,2700 NIELSON WAY UNIT #828,SANTA MONICA,CA,90405.0,Los Angeles,(310) 880 4945,04/18/2003,04/30/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC6366968,01/01/2016,06/06/2020,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9065877,08/01/2015,08/01/2020,,
1718,752,32.680044162196026,962814.0,False,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.733333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2465.0,4.0,7.25,17.446365105008077,130.5,17.733333333333334,0.0,52875.0,Sole Owner,ENDER ENTERPRISES,9903 SANTA MONICA BLVD #747,BEVERLY HILLS,CA,90212.0,Los Angeles,(310) 497 1681,07/01/2011,07/31/2021,B,CLEAR,SURETEC INDEMNITY COMPANY,246930,06/08/2017,,Exempt,,,08/05/2019,,,
1719,833,32.68266652448278,955584.0,False,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.710416666666667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2715.0,9.0,4.888888888888889,17.53137318605155,90.33333333333333,17.853703703703705,0.0,5576.0,,,,,,,,,,,,,,,,,,,,,,,
1720,3439,32.68331712002836,925275.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1902.0,2.0,10.5,13.489677419354841,132.0,13.45,0.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,
1721,429,32.68332644230503,1039580.0,True,26.533333333333335,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75,17.391666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,3.0,4.0,12.744543498309252,50.333333333333336,12.583333333333334,1.0,14666.666666666666,,,,,,,,,,,,,,,,,,,,,,,
1722,2161,32.687693984212835,798321.0,False,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.362540849673202,17.6,0.0,0.0,0.0,0.0,0.0,0.0,11.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2703.0,5.0,10.2,25.03530341385278,247.8,23.01003267973856,0.0,61269.6,Corporation,J R M CONSTRUCTION AND DEVELOPMENT,P O BOX 9190,WHITTIER,CA,90608.0,Los Angeles,(323) 864 4355,08/13/2001,08/31/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,131468,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9247044,03/07/2019,03/07/2021,,
1723,2781,32.69000840762291,949388.0,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.32142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429.0,2.0,5.5,21.32142857142857,112.5,21.32142857142857,0.0,16500.0,,,,,,,,,,,,,,,,,,,,,,,
1724,1591,32.69010045260236,921487.0,False,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,18.642857142857142,9.333333333333332,8.75,0.0,0.0,0.0,0.0,0.0,14.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2697.0,5.0,9.6,15.219487827285253,168.8,12.94047619047619,0.0,29600.0,,,,,,,,,,,,,,,,,,,,,,,
1725,661,32.69013467268133,958597.0,False,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.583333333333336,25.87121212121212,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2239.0,4.0,6.75,24.232895684449616,173.5,24.727272727272727,0.0,23445.0,,,,,,,,,,,,,,,,,,,,,,,
1726,1294,32.69668998926345,1033048.0,False,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,9.80952380952381,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,3.0,6.0,9.577204920758064,57.333333333333336,9.606349206349206,0.0,12533.333333333334,,,,,,,,,,,,,,,,,,,,,,,
1727,910,32.69735015689791,645164.0,True,23.5,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,23.5,36.2,0.0,0.0,20.1875,43.7,0.0,0.0,4.0,5.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2436.0,3.0,10.333333333333334,33.15599615806806,313.6666666666667,33.362500000000004,1.0,148333.33333333334,Sole Owner,CLARK KITCHEN CABINETS,854 AMOROSO PLACE,VENICE,CA,90291.0,Los Angeles,(310) 384 3851,05/15/1992,05/31/2022,C-6| B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC6013512,01/01/2016,,License does not have current W/C,STATE COMPENSATION INSURANCE FUND,9034583,11/21/2012,11/21/2020,,
1728,3176,32.703987371624116,906845.0,False,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.291666666666668,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2541.0,3.0,8.333333333333334,20.274420946626385,185.0,21.527777777777775,0.0,61666.666666666664,,,,,,,,,,,,,,,,,,,,,,,
1729,2590,32.703987371624116,974508.0,False,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.142857142857142,23.055555555555557,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2518.0,3.0,7.333333333333333,18.0099096728931,138.66666666666666,19.084656084656086,0.0,22666.666666666668,Sole Owner,BIFFCO ENTERPRISES,14355 FOOTHILL BLVD UNIT 9,SYLMAR,CA,91342.0,Los Angeles,(818) 356 1950,06/30/2012,06/30/2020,B,CLEAR,BUSINESS ALLIANCE INSURANCE COMPANY,G60509645854,05/03/2016,,Exempt,,,08/14/2018,,,
1730,2483,32.706970479929325,645284.0,False,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.125,0.0,0.0,0.0,19.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2112.0,2.0,7.5,22.190079652425776,159.0,21.0625,0.0,38500.0,,,,,,,,,,,,,,,,,,,,,,,
1731,463,32.71180277422869,947849.0,False,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,22.076923076923077,23.710185185185185,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2731.0,7.0,12.0,23.82584550291504,259.7142857142857,23.476862026862026,0.0,121187.85714285714,,,,,,,,,,,,,,,,,,,,,,,
1732,582,32.7139838485514,570978.0,False,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.10856280193236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2246.0,20.0,19.15,25.108562801932365,479.3,25.10856280193236,0.0,175000.0,Corporation,TEXTON CONSTRUCTION CO INC,300 W VALLEY BLVD,SAN GABRIEL,CA,91776.0,Los Angeles,(626) 308 7898,06/15/1989,06/30/2021,B| A,CLEAR,OLD REPUBLIC SURETY COMPANY,GCL5425152,05/06/2020,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9040208,01/01/2013,01/01/2021,,
1733,1866,32.71904960328489,845788.0,False,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.75,15.15,16.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2271.0,3.0,9.333333333333334,13.784512150888649,138.0,14.299999999999999,0.0,24233.333333333332,Sole Owner,CARROLL DAVID CONTRACTOR SERVICES,22803 CALIFA STREET,WOODLAND HILLS,CA,91367.0,Los Angeles,(818) 398 8025,09/02/2004,09/30/2020,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC6061839,01/01/2016,,Workers' Compensation Insurance,WESCO INSURANCE COMPANY,WWC3467628,05/10/2020,05/10/2021,,
1734,2180,32.72813723768426,925739.0,True,24.857142857142858,1.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,33.55357142857143,0.0,0.0,40.88235294117647,25.307692307692307,25.399732620320854,0.0,0.0,9.0,0.0,0.0,17.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2604.0,7.0,12.285714285714286,36.87308681176343,348.14285714285717,30.005567961450318,1.0,125797.14285714286,Sole Owner,OROZCO ULISES,20730 SOLEDAD ST UNIT J,SANTA CLARITA,CA,91351.0,Los Angeles,(661) 755 6687,12/05/2008,12/31/2020,B,CLEAR,SURETEC INDEMNITY COMPANY,241485,09/14/2016,,Workers' Compensation Insurance,OHIO SECURITY INSURANCE COMPANY,XWS60382034,02/01/2020,02/01/2021,,
1735,2232,32.73353797734791,947603.0,False,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.371428571428574,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716.0,3.0,5.333333333333333,21.44408362795164,113.33333333333333,21.580952380952382,0.0,15933.333333333334,Corporation,RUIZ BUILDERS INC,1616 SOUTH DUNSMUIR AVENUE,LOS ANGELES,CA,90019.0,Los Angeles,(323) 552 4879,05/20/2010,05/31/2021,B| C10| C33,CLEAR,NAVIGATORS INSURANCE COMPANY,NAV00011874,10/15/2019,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9264789,11/23/2019,11/23/2020,,
1736,2037,32.73353797734791,428184.0,False,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,18.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952.0,3.0,4.666666666666667,17.36097631426921,78.33333333333333,17.97222222222222,0.0,13333.333333333334,,,,,,,,,,,,,,,,,,,,,,,
1737,3852,32.73426946765547,942698.0,False,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.785714285714286,0.0,0.0,0.0,22.833333333333332,39.2,0.0,0.0,14.0,0.0,0.0,0.0,6.0,5.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2413.0,3.0,8.333333333333334,19.091133942161342,180.0,25.606349206349208,0.0,27083.333333333332,Sole Owner,T - MAN CONSTRUCTION,1736 MICHELTORENA STREET,LOS ANGELES,CA,90026.0,Los Angeles,(323) 913 3700,01/26/2010,01/31/2022,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100152098,01/01/2016,,Exempt,,,03/04/2020,,,
1738,1348,32.738613589833804,572282.0,False,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.25,0.0,0.0,23.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.0,3.0,4.0,19.467882966201447,79.33333333333333,19.833333333333332,0.0,17833.333333333332,,,,,,,,,,,,,,,,,,,,,,,
1739,45,32.740543302055286,1043689.0,False,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,2.0,4.5,12.400510204081632,56.5,12.425,0.0,30000.0,,,,,,,,,,,,,,,,,,,,,,,
1740,1795,32.743615639410855,467384.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2563.0,2.0,11.0,13.12019230769231,151.5,13.5,0.0,19500.0,Corporation,MAC DONALD GENERAL CONTRACTING INC,1339 WALGROVE AVENUE,MAR VISTA,CA,90066.0,Los Angeles,(310) 450 0027,12/27/1984,04/30/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100215155,01/01/2016,,Exempt,,,03/07/2019,,,
1741,1555,32.74525251014531,353470.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2625.0,2.0,6.0,15.121225194132876,130.0,19.75,0.0,17500.0,Sole Owner,PARDEE NEAL,3518 DAHLIA AVE,LOS ANGELES,CA,90026.0,Los Angeles,(323) 660 7899,03/28/1978,10/31/2021,B,CLEAR,WESTERN SURETY COMPANY,63656973,09/10/2018,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9150040,01/01/2016,01/01/2021,,
1742,865,32.74628008691095,668225.0,False,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.730755913476504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.666666666666666,0.0,0.0,0.0,-1.0,0.0,5.0,0.0,8.0,6.0,1.0,3.0,3.0,1993.0,12.0,15.666666666666666,26.730755913476496,416.6666666666667,26.730755913476504,0.0,260393.58333333334,Corporation,DREYFUSS  CONSTRUCTION,8616 LA TIJERA BLVD SUITE 212,LOS ANGELES,CA,90045.0,Los Angeles,(310) 645 9565,03/30/1993,03/31/2021,B,CLEAR,OHIO CASUALTY INSURANCE COMPANY (THE),544693C,08/26/2019,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9155377,04/08/2016,04/08/2021,,
1743,2629,32.746853914188534,785095.0,False,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,30.0,0.0,0.0,43.5,9.25,24.3,0.0,0.0,6.0,0.0,0.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,4.0,6.0,31.166910885167464,158.5,26.7625,0.0,18016.5,Corporation,BUILTALL,1323 LINCOLE BLVD STE 230,SANTA MONICA,CA,90401.0,Los Angeles,(424) 280 7622,09/27/2000,02/28/2022,B| C27| C33| D03,CLEAR,BUSINESS ALLIANCE INSURANCE COMPANY,G100319202390,03/20/2020,,Workers' Compensation Insurance,CAROLINA CASUALTY INSURANCE COMPANY,BNUWC0151101,05/01/2020,05/01/2021,,
1744,684,32.749371458152865,966397.0,False,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.4375,0.0,0.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2066.0,3.0,5.666666666666667,35.48029458598726,174.0,32.625,0.0,13800.0,,,,,,,,,,,,,,,,,,,,,,,
1745,3995,32.74972656250983,408676.0,False,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.6,0.0,0.0,0.0,23.823529411764707,0.0,0.0,0.0,5.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2161.0,2.0,11.0,20.604938750758034,251.5,21.711764705882352,0.0,569712.0,Sole Owner,LEE STUCKER CONSTRUCTION,4207 HAYVENHURST DR,ENCINO,CA,91426.0,Los Angeles,(818) 788 7200,07/08/1981,07/31/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC195618,01/01/2016,,Workers' Compensation Insurance,CALIFORNIA INSURANCE COMPANY,466671410105,03/01/2020,03/01/2021,,
1746,3658,32.750602699480794,474691.0,False,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,26.4,39.0,14.645833333333332,0.0,0.0,0.0,0.0,0.0,10.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2652.0,4.0,7.25,26.994544299201166,166.75,23.67291666666667,0.0,57912.0,Sole Owner,MILLER STEVEN LOUIS,15021 VENTURA BLVD 702,SHERMAN OAKS,CA,91403.0,Los Angeles,(310) 482 7211,06/05/1985,06/30/2020,B,CLEAR,BUSINESS ALLIANCE INSURANCE COMPANY,G100309786384,03/18/2020,,Workers' Compensation Insurance,NATIONAL LIABILITY AND FIRE INSURANCE COMPANY,A9WC889654,04/26/2019,04/26/2020,,
1747,3318,32.75499921370173,926293.0,False,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,2.0,7.0,12.608612440191388,77.5,12.3,0.0,27500.0,Sole Owner,ESCO CONSTRUCTION,10940 SAN VICENTE AVENUE,LYNWOOD,CA,90262.0,Los Angeles,(310) 466 3115,12/15/2008,12/31/2020,B| C51,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100375427,12/18/2017,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9225223,01/31/2018,01/31/2021,,
1748,3428,32.75646625001427,482140.0,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2731.0,2.0,15.5,8.010133178922986,126.5,8.227272727272727,0.0,70150.0,Corporation,B W B CONSTRUCTION INC,1119 LAS LOMAS AVE,PACIFIC PALISADES,CA,90272.0,Los Angeles,(310) 266 0031,11/04/1985,12/31/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100351649,06/15/2017,,Exempt,,,04/06/2020,,,
1749,841,32.75901394800271,892162.0,False,0.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10.2,18.125,8.25,0.0,0.0,0.0,0.0,0.0,5.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,4.0,4.5,13.676222704635427,61.0,13.675,0.0,9500.0,Corporation,SUNRISE HOME REMODELING INC,4804 LAUREL CANYON BLVD #147,VALLEY VILLAGE,CA,91601.0,Los Angeles,(877) 710 9770,03/06/2007,03/31/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC1044584,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9213586,06/27/2017,06/27/2020,,
1750,3558,32.7660422742576,933186.0,False,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.25,0.0,0.0,0.0,0.0,16.25,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,2.0,4.0,14.728087649402392,61.0,15.25,0.0,25500.0,Corporation,CALIFORNIA WAY CONSTRUCTION INC,657 LAUREL AVENUE,POMONA,CA,91768.0,Los Angeles,(323) 691 0663,05/29/2009,05/31/2021,B,CLEAR,WESCO INSURANCE COMPANY,04WB017837,01/01/2016,,Exempt,,,05/31/2019,,,
1751,2576,32.772036469730345,817160.0,False,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.72547619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2732.0,5.0,7.0,11.771526372588696,85.4,12.72547619047619,0.0,36000.0,Corporation,BETTER CONSTRUCTION & DESIGN INC,17001 OAK VIEW DRIVE,ENCINO,CA,91436.0,Los Angeles,(818) 399 1112,02/06/2003,03/31/2021,B,CLEAR,WESTERN SURETY COMPANY,65011775,03/30/2020,,Exempt,,,04/16/2019,,,
1752,2453,32.77529652324226,764311.0,False,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,13.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,2.0,5.5,12.862458295420078,72.0,12.910714285714285,0.0,10000.0,Corporation,WARNER TECHNOLOGIES INC,11693 SAN VICENTE BLVD #717,LOS ANGELES,CA,90049.0,Los Angeles,(310) 420 8962,06/11/1999,06/30/2021,B| C10| C20,CLEAR,TRAVELERS CASUALTY AND SURETY COMPANY,206899044,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,1943244,01/01/2011,01/01/2021,,
