,License #,is_ADU_builder,ADU_performance_score,Bldg-New_count,Bldg-Alter/Repair_count,Bldg-Addition_count,2020_proj_count,2019_proj_count,2018_proj_count,2017_proj_count,2016_proj_count,2015_proj_count,2014_proj_count,2013_proj_count,2020_performance,2019_performance,2018_performance,2017_performance,2016_performance,2015_performance,2014_performance,2013_performance,2020_avg_numb_insp,2019_avg_numb_insp,2018_avg_numb_insp,2017_avg_numb_insp,2016_avg_numb_insp,2015_avg_numb_insp,2014_avg_numb_insp,2013_avg_numb_insp,numb_revs,rate,Home Additions,New Constructions,Garage Constructions,< $5k,$5k-$20k,$20k-$50k,$50k-$100k,$250k-$500k,experience,non_ADU_proj_count,non_ADU_avg_insp,w_avg_time_per_insp,avg_construction_time,non_ADU_avg_time_per_insp,ADU_proj_count,non_ADU_avg_eval,Assessor Book,Assessor Page,Assessor Parcel,Tract,Block,Lot,Reference # (Old Permit #),PCIS Permit #,Status,Status Date,Permit Type,Permit Sub-Type,Permit Category,Project Number,Event Code,Initiating Office,Issue Date,Address Start,Address Fraction Start,Address End,Address Fraction End,Street Direction,Street Name,Street Suffix,Suffix Direction,Unit Range Start,Unit Range End,Zip Code,Work Description,Valuation,Floor Area-L.A. Zoning Code Definition,# of Residential Dwelling Units,# of Stories,Contractor's Business Name,Contractor Address,Contractor City,Contractor State,License Type,Principal First Name,Principal Middle Name,Principal Last Name,License Expiration Date,Applicant First Name,Applicant Last Name,Applicant Business Name,Applicant Address 1,Applicant Address 2,Applicant Address 3,Zone,Occupancy,Floor Area-L.A. Building Code Definition,Census Tract,Latitude/Longitude,permit_ID,is_ADU,Inspection Date,Inspection Result,Inspection Type,insp_count,construction_time,norm_construction_time,t0,freshness_score,proj_final_score
853,919147.0,True,12.5,,1.0,1.0,,1.0,,,,,,1.0,,12.5,,,,,,14.833333333333334,,16.0,,,,,,6.0,,,,,,,,,,,2480.0,1.0,6.0,14.833333333333334,89.0,14.833333333333334,1.0,5000.0,2366.0,1.0,006,TR 13328,,9,19VN89412,18016-20000-24051,CofO Issued,2019-10-05,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-03-18,4518.0,,4518.0,,N,BAKMAN,AVE,,,,91602.0,"convert (e) 18'-3"" x 20'-0"" detached garage to (n) accessory dwelling",20000.0,328.0,,1.0,IRLAM S J BUILDERS,704 LARK COURT,LOS ANGELES,CA,B,SIMON,JAMES,IRLAM,07/31/2020,MODERN,FRAMEWORK,,12000 MIRANDA STREET,,"LOS ANGELES,CA",R1-1-RIO,,0.0,1432.0,,18016-20000-24051,True,2019-03-19,Approved,Deputy Drilled-In Anchors,16,200,12.5,2017-01-01,0.7497674418604651,9.372093023255813
854,941980.0,True,26.0,1.0,3.0,3.0,,2.0,1.0,1.0,3.0,,,,,17.82986111111111,26.0,28.428571428571427,26.162337662337663,,,,,12.5,4.0,14.0,12.0,,,,,,,,,,,,,,1591.0,6.0,12.5,22.51645664440992,298.3333333333333,23.762551106301107,1.0,91166.66666666667,4352.0,1.0,050,P M 432,,B,18WL86467,18016-30000-00318,Permit Finaled,2018-04-26,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,WEST LA,2018-01-08,9624.0,,9624.0,,W,HEATHER,ROAD,,,,90210.0,convert maid's room into laundry room and bathroom remodel. interior n,8000.0,,,,SCALA CONSTRUCTION INC,5424 CREBS AVENUE,TARZANA,CA,B,JENNIFER,,KOSTER,01/31/2020,MRISA,DEWA,,5770-1/2 W. PICO BLVD,,"LOS ANGELES, CA",RE15-1-H,,,2611.01,"(34.10395, -118.40652)",18016-30000-00318,True,2018-01-12,Insp Scheduled,Wood Frame,4,104,26.0,2017-01-01,0.34604651162790695,8.997209302325581
855,991132.0,True,27.88235294117647,,,2.0,,,1.0,,1.0,,,,,,27.88235294117647,,28.375,,,,,,17.0,,8.0,,,,,,,,,,,,,,1461.0,1.0,8.0,28.375,227.0,28.375,1.0,20000.0,4112.0,3.0,011,TR 11321,,46,18LA04173,17014-10000-04568,CofO Issued,2019-09-30,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,METRO,2018-06-04,6919.0,,6919.0,,W,85TH,ST,,,,90045.0,add new 2 story a.d.u. attached 977sf to the rear of the existing gara,110000.0,2440.0,,2.0,J S N GENERAL CONTRACTOR'S INC,8110 MCKINLEY AVENUE,PARAMOUNT,CA,B,JESUS,,SANDOVAL NERI,03/31/2020,DARNELL,HARMON,,1123 W. CENTURY BL.,,LA CA,R1V2,,926.0,2764.0,,17014-10000-04568,True,2018-06-13,Corrections Issued,Footing/Foundation/Slab,17,474,27.88235294117647,2017-01-01,0.4827906976744186,13.461340629274966
856,777531.0,True,12.476190476190476,,1.0,1.0,,1.0,,,,,1.0,,,12.476190476190476,,,,,11.8,,,21.0,,,,,5.0,,,,,,,,,,,,2024.0,1.0,5.0,11.8,59.0,11.8,1.0,9000.0,5477.0,21.0,007,TR 5625,,7,19LA17037,18014-10000-07092,CofO Issued,2019-09-30,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,METRO,2019-01-09,934.0,,934.0,,N,FARNAM,ST,,,,90042.0,"remodel existing dwelling, convert existing garage to living space, ne",22000.0,200.0,0.0,0.0,A M A CONSTRUCTION INCORPORATED,5522 VIA MARISOL,LOS ANGELES,CA,B,MIGUEL,,GUTIERREZ,01/31/2021,MIGUEL,GUTIERREZ,,5522 VIA MARISOL,,"LOS ANGELES, CA",R1-1,,180.0,1862.03,"(34.1156, -118.21058)",18014-10000-07092,True,2019-01-11,Approved,Footing/Foundation/Slab,21,262,12.476190476190476,2017-01-01,0.6865116279069767,8.565049833887043
857,960291.0,True,12.135073922617178,,5.0,,,1.0,2.0,,,1.0,,1.0,,11.2,12.99705882352941,,,21.0,,24.5,,15.0,13.5,,,5.0,,4.0,,,,,,,,,,,2534.0,3.0,6.333333333333333,16.11984553391538,110.0,19.400000000000002,2.0,35000.0,2261.0,9.0,006,TR 2955,26,1,19VN91102,18016-10000-10869,CofO Issued,2019-10-01,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,METRO,2019-04-09,4743.0,,4743.0,,N,HASKELL,AVE,,,,91436.0,convert (e) rec room and garage to accessory dwelling unit per ab 494,30000.0,860.0,,1.0,R L W DEVELOPMENT & DESIGN CORPORATION,15445 VENTURA BLVD SUITE 196,SHERMAN OAKS,CA,B,RACHEL,LAUREN,WEINER,04/30/2021,SALPI,MANOUKIAN,,2310 W MAGNOLIA BLVD,,"BURBANK, CA",R1-1,,0.0,1414.0,,18016-10000-10869,True,2019-04-16,Partial Approval,ELECTRICAL-Rough,15,168,11.2,2017-01-01,0.7702325581395348,8.62660465116279
858,960291.0,True,12.135073922617178,,5.0,,,1.0,2.0,,,1.0,,1.0,,11.2,12.99705882352941,,,21.0,,24.5,,15.0,13.5,,,5.0,,4.0,,,,,,,,,,,2534.0,3.0,6.333333333333333,16.11984553391538,110.0,19.400000000000002,2.0,35000.0,2283.0,17.0,028,TR 10000,,122,18VN80237,18016-20000-31775,Permit Finaled,2019-08-07,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2018-10-31,15419.0,,15419.0,,W,GREENLEAF,ST,,,,91403.0,"remodel kitchen, 1 bathroom, convert closet to laundry room, change ou",20000.0,,,,R L W DEVELOPMENT & DESIGN CORPORATION,15445 VENTURA BLVD SUITE 196,SHERMAN OAKS,CA,B,RACHEL,LAUREN,WEINER,04/30/2019,LIVIA,SHI,,11006 SUNNYBRAE AVE,,"CHATSWORTH, CA",R1-1,,,1414.0,"(34.15259, -118.47012)",18016-20000-31775,True,2018-12-24,Not Ready for Inspection,ELECTRICAL-Rough,17,226,13.294117647058824,2017-01-01,0.6213953488372093,8.260902872777018
859,940655.0,True,13.35714285714286,,4.0,6.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,26.458333333333336,12.88888888888889,25.26190476190476,12.636363636363637,17.754545454545458,10.25,33.833333333333336,,10.0,9.0,10.0,11.0,8.0,4.0,12.0,,,,,,,,,,,2395.0,9.0,8.666666666666666,22.256684849827398,191.55555555555554,21.689001122334457,1.0,39088.88888888889,5465.0,7.0,011,LE MOYNE TERRACES TRACT NO. 2,,213,17LA77139,17016-20000-02740,Permit Finaled,2018-01-02,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2017-02-13,481.0,,481.0,,W,AVENUE 44,,,,,90065.0,remove walls in kitchen to add new beam/posts. convert full bathroom t,25000.0,,,,A M C CONSTRUCTION INC,11100 SEPULVEDA B1 555,MISSION HILLS,CA,B,CESAR,FERNANDO,RIOS,12/31/2017,JIMENEZ,,,,,,A1-1,,,1851.0,"(34.1, -118.21284)",17016-20000-02740,True,2017-06-29,Approved,Special/Order Compliance,14,187,13.357142857142858,2017-01-01,0.04,0.5342857142857144
860,1026362.0,True,27.214285714285715,,4.0,1.0,,2.0,2.0,1.0,,,,,,14.045454545454547,22.44047619047619,14.714285714285714,,,,,,7.5,10.0,7.0,,,,,,,,,,,,,,,957.0,4.0,7.0,15.104517033870033,94.5,15.117965367965368,1.0,27000.0,2159.0,30.0,034,TR 15727,,135,18VN79983,18014-20000-06170,Permit Finaled,2019-12-20,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2018-10-29,17712.0,,17712.0,,W,RHODA,ST,,,,91316.0,convert (e) 4'-4''x 20'-0'' attached covered patio at front of (e) sfd,11000.0,0.0,,0.0,S K HOME DESIGNS AND REMODELING,,,,B,,,,,MICHELLE,LANNAN,,,,,R1-1-RIO,,0.0,1392.0,"(34.17514, -118.51922)",18014-20000-06170,True,2018-12-04,Approved,Footing/Foundation/Slab,14,381,27.214285714285715,2017-01-01,0.6195348837209302,16.860199335548174
861,861628.0,True,14.285714285714286,1.0,7.0,5.0,,,2.0,1.0,2.0,1.0,3.0,4.0,,,11.342857142857143,26.4,16.19047619047619,36.4,16.790384615384614,15.57796052631579,,,20.0,10.0,10.0,5.0,8.666666666666666,11.25,,,,,,,,,,,2710.0,12.0,9.25,18.547621659342308,153.75,18.021995694364115,1.0,46380.833333333336,4264.0,13.0,009,TR 1420,,165,18VN72385,18010-20000-00083,CofO Issued,2019-12-19,Bldg-New,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2018-07-23,12218.0,,12218.0,,W,DOROTHY,ST,,,,90049.0,"(n) 24'-0""x 28'-0"" two story accessory dwelling unit per ab 494 & sb 2",114000.0,1133.0,,2.0,E S V PRIME CONSTRUCTION SPECIALISTS,3330 BARHAM BLVD #103,LOS ANGELES,CA,B,ERIC,,SHERF,07/31/2019,GYULA,,,4533 SANTA LUCIA DR,,WOODLAND HILLS,R1-1,,1133.0,2643.02,"(34.0472, -118.47242)",18010-20000-00083,True,2018-08-06,Partial Inspection,Pre-Inspection,35,500,14.285714285714286,2017-01-01,0.5283720930232558,7.548172757475084
862,962357.0,True,16.833333333333332,,1.0,2.0,,1.0,,,,,2.0,,,16.833333333333332,,,,,32.44444444444444,,,18.0,,,,,8.0,,,,,,,,,,,,2147.0,2.0,8.0,31.81062951496388,267.0,32.44444444444444,1.0,16500.0,6068.0,9.0,011,TR 5331,5,15,19WL96643,18016-30000-40310,CofO Issued,2019-12-21,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,WEST LA,2019-02-07,10727.0,1/2,10727.0,1/2,S,GORMAN,AVE,,,,90059.0,conversion of (e) garage to (n) accessory dwelling unit per ab 494 & s,18400.0,407.0,,1.0,COHEN CONSTRUCTION CO INC,10680 W PICO BLVD STE #300,LOS ANGELES,CA,B,RAFFIOLLAH,MOUSA,COHEN,06/30/2019,RAFFI,COHEN,,,,,R1-1,,0.0,2430.0,"(33.93807, -118.231)",18016-30000-40310,True,2019-02-21,Not Ready for Inspection,Footing/Foundation/Slab,18,303,16.833333333333332,2017-01-01,0.7134883720930233,12.010387596899225
863,953612.0,True,21.5,,1.0,1.0,,2.0,,,,,,,,17.964285714285715,,,,,,,,12.5,,,,,,,,,,,,,,,,,510.0,1.0,7.0,14.428571428571429,101.0,14.428571428571429,1.0,48000.0,2715.0,8.0,019,TR 23630,,10,19VN86759,18016-10000-33671,CofO Issued,2020-03-05,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,METRO,2019-02-07,18347.0,,18347.0,,W,CHATSWORTH,ST,,,,91326.0,"convert existing 22'8"" x 21'2"" detached 2-car garage to accessory dwel",25000.0,436.0,,1.0,M L BUILDERS AND DESIGN,10400 GLORIA AVENUE,GRANADA HILLS,CA,B,MANUELITO,LOMOD,BANTOL,10/31/2020,MANUELITO,BANTOL,,10400 GLORIA AVE,,"GRANADA HILLS, CA",RE11-1,,0.0,1112.06,,18016-10000-33671,True,2019-02-12,Partial Approval,Underground Mechanical,18,387,21.5,2017-01-01,0.7134883720930233,15.340000000000002
864,966911.0,True,22.357142857142858,,,4.0,,1.0,,,1.0,2.0,,,,22.357142857142858,,,27.5,20.13888888888889,,,,14.0,,,8.0,10.5,,,,,,,,,,,,,1836.0,3.0,9.666666666666666,22.631588096231397,208.33333333333334,22.592592592592595,1.0,54666.666666666664,4006.0,28.0,015,TR 8762,,6,19SL66688,19014-70000-00004,CofO Issued,2020-03-04,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,SOUTH LA,2019-04-12,3121.0,,3121.0,,W,69TH,ST,,,,90043.0,new 2 story addition to existing garage for accessory dwelling unit pe,105000.0,1042.0,,2.0,GORDON LOUIS,20310 CARON CIRCLE,CARSON,CA,B,LOUIS,,GORDON,10/31/2019,THOM,MOSLEY,,1113 BERENDO,,"LOS ANGELES, CA",R1-1,,1088.0,2352.02,,19014-70000-00004,True,2019-04-26,Corrections Issued,Excavation/Setback/Form/Re-Bar,14,313,22.357142857142858,2017-01-01,0.7730232558139535,17.282591362126247
865,986611.0,True,14.310344827586206,,5.0,,,,1.0,,1.0,3.0,,,,,14.310344827586206,,17.444444444444443,21.5952380952381,,,,,29.0,,9.0,6.0,,,,,,,,,,,,,1814.0,4.0,6.75,20.44644664686711,127.5,20.557539682539684,1.0,35750.0,5435.0,29.0,014,TR 5006,U,1,18LA97945,17016-10000-26281,CofO Issued,2019-10-12,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,METRO,2018-02-20,3676.0,,3676.0,,W,VALLEYBRINK,ROAD,,,,90039.0,convert existing detached structure into adu per ab 2299 and sb1069,10000.0,324.0,,0.0,OREGON CONSTRUCTION,685 E ORANGE GROVE BLVD,PASADENA,CA,B,PORFIRIO,,OREGON-REYNOSO,09/30/2019,EDGAR,ROJAS,,P O BOX 40844,,"PASADENA, CA",R1-1-RIO,,0.0,1883.0,"(34.11635, -118.26524)",17016-10000-26281,True,2018-08-23,Approved,Pre-Inspection,29,415,14.310344827586206,2017-01-01,0.386046511627907,5.524458700882117
866,992497.0,True,31.760846627308133,,1.0,5.0,,,2.0,4.0,,,,,,,33.3,27.144736842105264,,,,,,,9.5,12.5,,,,,,,,,,,,,,,1248.0,4.0,8.75,28.428749074759434,199.25,27.25,2.0,28888.25,2033.0,12.0,022,TR 21894,,19,17VN52736,17014-20000-01578,CofO Issued,2019-10-08,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2017-10-23,24021.0,,24023.0,,W,VICTORY,BLVD,,,,91307.0,"convert 12'0"" x 18'8"" portion of (e)  garage to storage , convert iree",70000.0,2488.0,0.0,2.0,A REMODELING INC,3100 BIG DALTON AVENUE,BALDWIN PARK,CA,B,TIMOTHY,JAMES,DAVIS,04/30/2018,CECILIA,,,14507 SYLVAN ST,208,V N,RS-1,,568.0,1352.03,"(34.18593, -118.64894)",17014-20000-01578,True,2017-10-24,No Access for Inspection,Deputy Drilled-In Anchors,19,714,37.578947368421055,2017-01-01,0.2744186046511628,10.312362301101592
867,992497.0,True,31.760846627308133,,1.0,5.0,,,2.0,4.0,,,,,,,33.3,27.144736842105264,,,,,,,9.5,12.5,,,,,,,,,,,,,,,1248.0,4.0,8.75,28.428749074759434,199.25,27.25,2.0,28888.25,2149.0,10.0,024,TR 22968,,39,18VN70725,18014-20000-00978,CofO Issued,2020-02-01,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2018-06-28,20453.0,,20455.0,,W,OXNARD,ST,,,,91367.0,"convert irr. shape 29'-3"" x 22' portion of garage and add 8' x 7'-10""",80000.0,996.0,0.0,2.0,A REMODELING INC,3100 BIG DALTON AVENUE,BALDWIN PARK,CA,B,TIMOTHY,JAMES,DAVIS,04/30/2020,SHAWN,MAHDAVIAN,,20455 OXNARD ST,,"LOS ANGELES,CA",RS-1,,558.0,1349.05,,18014-20000-00978,True,2018-11-29,SGSOV Not Ready,SGSOV-Seismic Gas S/O Valve,15,429,28.6,2017-01-01,0.5051162790697674,14.44632558139535
868,929105.0,True,15.35714285714286,8.0,1.0,7.0,,2.0,1.0,5.0,,3.0,3.0,2.0,,15.464285714285715,32.333333333333336,25.435299145299144,,32.05608465608466,33.161904761904765,18.883333333333333,,14.0,6.0,12.8,,8.666666666666666,7.333333333333333,13.5,,,,,,,,,,,2730.0,15.0,10.6,26.5950709423351,270.1333333333333,27.233459503459507,1.0,194995.168,4223.0,12.0,017,VENICE DEL REY TRACT NO. 2,P,17,19LA19934,18014-10000-06891,CofO Issued,2019-10-30,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,METRO,2019-02-27,12862.0,,12862.0,,W,BONAPARTE,AVE,,,,90066.0,2) convert (e) garage to adu per ab 494 and sb 229  2 of 2,25658.48,332.8,,1.0,E & L CONSTRUCTION INC,11690 OVERLAND DRIVE,FONTANA,CA,B,MIGUEL,ANGEL,OVIEDO,02/28/2019,CURTIS,FORTIER,,12240 VENICE BLVD,STE. # 25,"LOS ANGELES, CA",R1-1,,332.8,2753.02,"(33.98622, -118.42896)",18014-10000-06891,True,2019-03-29,Not Ready for Inspection,Footing/Foundation/Slab,14,215,15.357142857142858,2017-01-01,0.7320930232558139,11.242857142857144
869,966335.0,True,25.1875,5.0,1.0,1.0,,,,1.0,1.0,3.0,1.0,1.0,,,,25.1875,47.2,28.88468286099865,10.8,32.4,,,,32.0,15.0,17.333333333333332,5.0,5.0,,,,,,,,,,,2714.0,6.0,12.833333333333334,31.911640061649493,399.1666666666667,29.50900809716599,1.0,385166.6666666667,5507.0,16.0,007,TR 6388,,121,17LA85787,17014-10000-03014,CofO Issued,2019-10-11,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,METRO,2017-07-12,452.0,1/2,452.0,1/2,S,LAS PALMAS,AVE,,,,90020.0,add to and convert garage with attached storage room to ( n ) accessor,50000.0,536.0,,1.0,GO GREEN REMODELING INC,4221 WILSHIRE BLVD STE 312,LOS ANGELES,CA,B,MEIR,,SIBONI,10/31/2017,GUNTHER,MOTZ,,8821 ASHCROFT AVE,,"W.H., CA",R1-1-HPOZ,,233.0,2110.0,"(34.06533, -118.33556)",17014-10000-03014,True,2017-07-27,Not Ready for Inspection,Footing/Foundation/Slab,32,806,25.1875,2017-01-01,0.1786046511627907,4.498604651162791
870,1023396.0,True,10.823529411764708,,2.0,,,1.0,1.0,,,,,,,10.823529411764707,34.75,,,,,,,17.0,4.0,,,,,,,,,,,,,,,,695.0,1.0,4.0,34.75,139.0,34.75,1.0,82000.0,5062.0,12.0,014,TR 1566,,738,19WL97849,18016-30000-33396,CofO Issued,2019-10-12,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,WEST LA,2019-04-02,2147.0,,2147.0,,S,ORANGE,DR,,,,90016.0,conversion of (e) garage to (n) accessory dwelling unit per ab 494 & s,60000.0,485.83,,0.0,,,,,B,,,,02/28/2021,MAREY,SHAH,,,,,RD2-1,,0.0,2185.0,"(34.0376, -118.35117)",18016-30000-33396,True,2019-04-11,Corrections Issued,Sewer,17,184,10.823529411764707,2017-01-01,0.7637209302325582,8.266155950752395
871,997887.0,True,12.818181818181818,,1.0,3.0,,2.0,1.0,,1.0,,,,,14.48051948051948,13.166666666666666,,13.0,,,,,9.0,6.0,,4.0,,,,,,,,,,,,,,1581.0,3.0,5.666666666666667,14.379518072289157,81.33333333333333,14.103174603174603,1.0,23700.0,2206.0,027,010,TR 14977,,82,19VN87595,19014-20000-00719,CofO Issued,2019-07-23,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-02-20,7414.0,,7414.0,,N,DEMPSEY,AVE,,,,91406.0,"add 18'4"" x 11'  to detached recreation room and convert to accessory",25000.0,577.0,,1.0,BUILDSMART CONSTRUCTION INC,4698 MORRO DRIVE,WOODLAND HILLS,CA,B,DAVID,,LAHMI,10/31/2020,DAVID,LAHMI,,,,,R1-1,,188.0,1274.0,,19014-20000-00719,True,2019-03-04,Partial Approval,PLUMBING-Rough,11,141,12.818181818181818,2017-01-01,0.7255813953488373,9.30063424947146
872,543735.0,True,14.153846153846152,,,2.0,,,2.0,,,,,,,,25.346153846153847,,,,,,,,19.5,,,,,,,,,,,,,,,,845.0,1.0,13.0,36.53846153846154,475.0,36.53846153846154,1.0,150000.0,4419.0,4.0,018,TR 20179,,26,18VN62487,17014-20000-05107,CofO Issued,2019-03-19,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2018-03-09,1022.0,,1022.0,,N,LACHMAN,LANE,,,,90272.0,"convert (e) 19'-5"" x 19'-10"" attached two-car garage into (n) bedroom,",80000.0,358.0,,1.0,SORANG CONSTRUCTION,856 W 112TH STREET,LOS ANGELES,CA,B,GABRIEL,ANGEL,SORIA,10/31/2018,MICHAEL,STRIEGEL,,12928 WOODBRIDGE STREEET,,"STUDIO CITY,CA",R1-1,,360.0,2626.04,"(34.05379, -118.54504)",17014-20000-05107,True,2018-03-16,Insp Scheduled,Deputy Drilled-In Anchors,26,368,14.153846153846153,2017-01-01,0.4018604651162791,5.687871198568873
873,454278.0,True,14.724468625624525,1.0,8.0,3.0,,3.0,1.0,,1.0,2.0,3.0,2.0,,18.756349206349206,23.166666666666668,,44.0,23.42857142857143,19.6816091954023,12.455555555555556,,8.0,6.0,,4.0,8.5,14.666666666666666,7.0,,,,,,,,,,,2540.0,10.0,9.0,25.757060729510314,164.7,22.537974822112755,2.0,37300.0,2033.0,004,001,TR 21893,,107,19VN96146,19016-20000-17621,Permit Finaled,2020-02-04,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-06-11,24000.0,,24000.0,,W,MOBILE,ST,,,,91307.0,interior remodel to (e) sfd to convert den to a bathroom and closet,12000.0,,,,TUGGEY DAVE CONSTRUCTION,24371 HARTLAND STREET,WEST HILLS,CA,B,DAVE,G,TUGGEY,06/30/2019,DAVE,TUGGEY,,,,,RS-1,,,1352.03,"(34.18744, -118.64879)",19016-20000-17621,True,2019-06-14,Insp Scheduled,PLUMBING-Rough,12,235,19.583333333333332,2017-01-01,0.8288372093023256,16.23139534883721
874,454278.0,True,14.724468625624525,1.0,8.0,3.0,,3.0,1.0,,1.0,2.0,3.0,2.0,,18.756349206349206,23.166666666666668,,44.0,23.42857142857143,19.6816091954023,12.455555555555556,,8.0,6.0,,4.0,8.5,14.666666666666666,7.0,,,,,,,,,,,2540.0,10.0,9.0,25.757060729510314,164.7,22.537974822112755,2.0,37300.0,2047,007,011,TR 25233,,112,19VN88812,19016-20000-06627,Permit Finaled,2019-06-06,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-03-08,23757.0,,23757.0,,W,MARIANO,ST,,,,91367.0,convert the (e) closet into a (n) 3/4 bath in the (e) sfd.,10000.0,,,,TUGGEY DAVE CONSTRUCTION,20765 CLARK ST,WOODLAND HILLS,CA,B,DAVE,G,TUGGEY,06/30/2019,DAVE,,,,,,RE11-1,,,8002.04,"(34.16729, -118.64482)",19016-20000-06627,True,2019-04-02,Approved,Underground Mechanical,7,65,9.285714285714286,2017-01-01,0.7404651162790697,6.875747508305648
875,890291.0,True,8.25,,4.0,3.0,,2.0,,1.0,,1.0,2.0,1.0,,13.625,,19.666666666666668,,27.333333333333332,34.125,8.428571428571429,,10.0,,6.0,,6.0,7.0,7.0,,,,,,,,,,,2375.0,6.0,6.166666666666667,22.44297420124862,153.16666666666666,23.77976190476191,1.0,20166.666666666668,2101.0,022,014,TR 18166,,85,19VN85045,18014-20000-07132,CofO Issued,2019-10-07,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-01-14,8047.0,,8049.0,,N,HESPERIA,AVE,,,,91335.0,"add 16' x 18'2"" to the rear for new bedroom, convert attached garage a",45800.0,1796.0,0.0,0.0,SWP CONSTRUCTION INC,5460 WHITE OAK AVE. #A-313,ENCINO,CA,B,STEWART,WRIGHT,PALLISTER,01/31/2020,JONATHAN,GILLIAM,,15017 ARCHWOOD ST.,,VAN NUYS CA,R1-1,,275.0,1313.0,,18014-20000-07132,True,2019-05-28,Approved,Sewer,16,132,8.25,2017-01-01,0.6911627906976744,5.702093023255814
876,875480.0,True,13.23529411764706,1.0,,2.0,,2.0,,,1.0,,,,,14.925339366515837,,,16.22222222222222,,,,,15.0,,,9.0,,,,,,,,,,,,,,1372.0,2.0,11.0,16.46698455209094,181.0,16.41880341880342,1.0,35500.0,2111.0,009,007,TR 9928,,6,19VN86961,18010-20000-03546,CofO Issued,2019-10-09,Bldg-New,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-02-11,21718.0,,21718.0,,W,COHASSET,ST,,,,91303.0,"new 31' 6"" x 20'  accessory dwelling unit per ab 494 and sb 229. all w",120000.0,1163.25,,2.0,CAL - MOR CONSTRUCTION INC,22287 MULHOLLAND HWY #155,CALABASAS,CA,B,GEORGE,MICHAEL,GOODWIN,04/30/2020,MIKE,GODDWIN,,5038 PARKWAY CALABASAS,#400,"CALABASAS, CA",R1-1,,1163.25,1345.22,,18010-20000-03546,True,2019-02-26,Corrections Issued,Footing/Foundation/Slab,17,225,13.235294117647058,2017-01-01,0.7172093023255814,9.49247606019152
877,547455.0,True,10.5,1.0,,2.0,,2.0,,,,1.0,,,,14.357142857142858,,,,18.6,,,,16.0,,,,10.0,,,1.0,5.0,0.0,0.0,0.0,18.0,8.0,1.0,1.0,0.0,1954.0,2.0,12.0,18.31572818325586,220.5,18.40714285714286,1.0,115000.0,2041.0,021,010,TR 9529,,62,19VN85862,18010-20000-05920,CofO Issued,2019-10-07,Bldg-New,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-01-25,23149.0,,23149.0,,W,CALIFA,ST,,,,91367.0,"new 41'-6"" x 32'-0"" irregular shaped accessory dwelling unit per ab 49",121000.0,1136.0,,1.0,SHAFRAN CONSTRUCTION,21781 VENTURA BLVD #454,WOODLAND HILLS,CA,B,SOL,,SHAFRAN,11/30/2019,R,CAMPOS,,SAME AS JOB,,WOODLAND HILLS,RA-1,,1136.0,1373.01,,18010-20000-05920,True,2019-04-01,Not Ready for Inspection,Footing/Foundation/Slab,18,189,10.5,2017-01-01,0.7013953488372093,7.364651162790698
