,permit_ID,full_description
470,19043-10000-03050,"VOLUNTARY NFPA 13D SYSTEM FOR ADU. 1 INCH DOMESTIC WATER METER, NO BACKFLOW PREVENTER."
471,18043-10000-03161,NFPA 13D SYSTEM FOR ADU. CONNECTION TO 1 INCH DOMESTIC WATER METER.
472,18016-20000-10339,Major interior remodel.  Convert 3'-0''x 13'-0'' portion of existing 2nd floor open space into a closet. Remove existing covered patio and 8'-0''x 36'-0'' addition of patio cover.
473,19014-30000-00743,ADDITION & CONVERSION OF (E) GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 & SB 229
474,19016-10000-11183,CONVERT EXISTING DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
475,19010-10000-02199,NEW DETACHED  ACCESSORY DWELLING UNIT PER SB 299 & AB 494.
476,19014-10000-02457,"(4'-4"" X 21'-0"") ADDITION TO GARAGE  & CONVERT TO AN ACCESSORY DWELLING UNIT PER AB 494 & SB 229 WITH AN ATTACHED CONVERED PATIO AND 2- STORAGE ROOMS."
477,19016-20000-07786,"CONVERT (E) 18' X 12'-6"" DETACHED RECREATION ROOM INTO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP. ""COMPLY WITH DEPARTMENT ORDER effective date 04/25/2019. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
478,19016-20000-41440,NONSTRUCT INT REMODEL - CONVERT EX LAUNDRY RM INTO BATHRM AND RELOCATE WASHER & DRYER INSIDE EX GARAGE. ALL  WORK PER WFPP.
479,19043-20000-02852,"NEW 13D SYSTEM FOR AN ACCESSORY LIVING QUARTERS. 1-1/2 INCH METER, NO BACKFLOW"
480,18010-70000-03483,PROPOSED ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 LOCATED AT REAR OF LOT.
481,18016-20000-36006,CONVERT THE (E) STORAGE ROOM INTO A (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
482,19014-20000-04180,"Add 17'10"" x 26'5"" new accessory dwelling to detached garage per AB494 & SB229.  All works are per WFPP"
483,18016-20000-21949,"Relocate kitchen, remodel, reconfigure 1 bedroom, convert bathroom to closet, bedroom to full bathroom and create 1 new bedroom.  All non structural works and within existing building footprint."
484,17016-20001-29646,SUPPLEMENTAL TO PERMIT #: 17016-20000-29646 TO CONVERT (E) ACCESSORY DWELLING UNIT TO SFD - NO FEE DEPARTMENT ERROR.
485,18014-20000-05683,"Remodel kitchen, convert portion of 2nd floor hallway to laundry room, add 5.5' x 10' on ground floor for 1/2 bathroom, kitchen extension and add irregular shape 13.5' x 52'7"" 2nd floor balcony on side of building.  All works are per design."
486,19043-20000-01632,"NEW 13D SYSTEM FOR 1 STORY ACCESSORY DWELLING UNIT. 1 INCH METER, NO BACKFLOW"
487,18016-20000-37583,CONVERT (E) ATTACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
488,18014-20000-05025,"Convert laundry room to 3/4 bathroom and (20'-6"" X 20'-1"") attached garage to bedroom and new laundry room; enclose irregular shape 7' x 14'7"" interior court yard to living room area and add 20' x 20'-1"" attached garage.  All works are per design."
489,18016-20000-05680,"Convert (E) 21'-2"" x 18'-6"" attached Garage to Accessory Dwelling Unit per AB494 & SB229 and Add 7'-0"" x 18'-6"" to the Accessory Dwelling Unit, Add 7'-1"" x 25'10"" irregular shape to (E) Single Family Dwelling and add 10'5"" x  20' 4"" trellis to (E) sfd.  Remodel to (E) Single Family Dwelling."
490,18014-30000-03155,Detached garage from SFD. Addition and coverstion from garage to ADU per AB494 and SB229.
491,19016-20000-10123,"REMODEL KITCHEN, BATHROOM, TO (E) SFD , CONVERT 28 SF FRONT PORCH TO FRONT ENTRY, ADD 14'11"" X 22'8"" DECK AT REAR .  -  1 OF 2"
492,18014-20000-06907,"21'-11"" X 26'-7"" IRREG SHAPED ADDITION TO AND CONVERT EXISTING DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 & SB 229."
493,18016-20000-33669,Convert existing detached garage into an Accessory Dwelling Unit per AB 494 AND SB 229. All work per engineering.
494,19016-10000-15952,CONVERT EXISTING DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
495,19016-20000-26382,CONVERT DETACHED RECREATION ROOM TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
496,19043-10000-04127,CONVERTING (E) 1-STORY SINGLE FAMILY DWELLING TO NEW ADU WITH SINGLE PARKING PER AB494 AND SB229
497,18016-20000-38789,"CONVERT (E) (18'-3"" x 20'-1.5"") DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER  AB 494 AND SB 229. ALL WORK PER ENGINEERING."
498,19016-20000-17621,INTERIOR REMODEL TO (E) SFD TO CONVERT DEN TO A BATHROOM AND CLOSET
499,18014-20001-03165,"SUPPLEMENTAL PERMIT TO REVISE PLOT PLAN AND TO CONVERT 11'-0"" X 26'-0"" PORTION OF EXISTING GARAGE TO REC ROOM W/ HALF BATHROOM. SEE COMMENTS."
500,19014-30000-01407,(N) ADDITION OF A SINGLE STORY A.D.U. ATTACHED TO AN (E) GARAGE PER AB494 AND SB229
501,18014-20000-05773,"CONVERT (E) 18'-0"" X 18'-2"" DETACHED GARAGE AND ADD 15'-6"" X 18'-9 1/ 2"" FOR (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER ENGINEERING."
502,18016-30000-25298,"Convert (e) 19'-6"" x 18'-0"" attached 2-car Garage to an Accessory Dwelling Unit per AB 494 ans SB 229.  All work per WFPP."
503,18014-20000-02239,"Add new roof access stairs from 2nd floor balcony and convert irregular shape 20' x 16'10"" area to open roof deck per design"
504,19014-20000-03126,ADD IRREGULAR SHAPE 45.25' X 20' TO DETACHED GARAGE AND CONVERT TO ACCESSORY DWELING UNIT PER AB 494 AND SB 229
505,18016-30000-01554,"Interior remodel to include convert bedroom to laundry room/convert (e) laundry room to enlarge & remodel kitchen.Increase 2nd floor cantilever deck to 5' x 14'.Replace doors,windows, add doors"
506,15014-20000-04564,NEW 192 SF ADDITION TO  FRONT OF (E) SFD. CONVERT 115 SF PORTION OF GARAGE TO EXPAND LIVING ROOM. NEW ROOF FRAMING.
507,15016-10001-09882,SUPPLEMENTAL PERMIT TO 15016-20000-09882 TO CHANGE USE FROM ACCESSORY LIVING QUARTERS TO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 AND TO UPDATE/CORRECT USE CODES AND STRUCTURAL INVENTORY.
508,12014-10000-04659,ENCLOSE EXISTING REAR COVERED PORCH AND CONVERT INTO LAUNDRY ROOM; REPAIR EXISTING REAR COVERED PATIO FLOOR DECKING; ALL WORK PER WOOD FRAME PRESCRIPTIVE PROVISION.
509,13014-10000-04560,"REMODEL GROUND FLOOR, CONVERT ATTIC AREA TO MASTER BED/BATH ROOM AND CONVERT BASEMENT TO RECREATION ROOM."
510,18016-30000-18974,Interior altreation to existing SFD. Convert sitting area into restroom. Convert portion of closet into laundry area.
511,15016-10000-19245,"INTERIOR REMODEL OF EXISTING 1 STORY SINGLE FAMILY DWELLING TO CONVERT FRONT BEDROOM TO KITCHEN AND BREAKFAST AREA, CONVERT EXISTING KITCHEN TO BEDROOM AND BATH. REPLACE ALL WINDOWS."
512,17016-20000-10799,REMODEL THE (E) KITCHEN AND BATHROOM ON FIRST FLOOR. CONVERT PORTION OF HALLWAY AND BATHROOM TO CREATE A BEDROOM AND REMODEL (E) BEDROOMS ON SECOND FLOOR. ALL WORK PER ENGINEERING.
513,15030-20000-03353,Grading permit for proposed Accessory living quarter basement backfill
514,13016-20000-26203,CONVERT (E) LIVING ROOM TO MASTER BEDROOM AND BATHROOM AND REMODEL KITCHEN. NO ADDITIONAL SQFT ADDED.
515,14014-30000-04500,Garage remodel to convert an (e)two car garage to a one car garage.(see comments)
516,16010-20001-01164,SUPPLEMENTAL TO CHANGE ADDRESS AND UPDATE LEGAL FROM 22720 W. VANOWEN STREET  TO 22714 W. DUNCAN LANE PER TRACT MAP # 72880
517,16014-20000-00128,"EXTEND (E) GARAGE  BY 3'10"", AND CONVERT PORTION OF GARAGE TO INCREASE REC. ROOM WIDTH BY 6'9""."
518,13016-70000-03736,CONVERT A PORTION OF THE 2 CAR GARAGE INTO A BED ROOM. ADD 1 UNCOVERED PARKING SPACE.
519,13014-10000-02656,Change of use from accessory building (workshop and storage and carport) to accessory living quarters (without kitchen).
520,18014-20000-03274,"ADD IRREGULAR 27'-2"" X 31'-3"" SECOND FLOOR ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 TO AN (E) 1-STORY SFD. ALL WORK PER ENGINEERING."
521,18014-10000-04830,"CONVERT A PORTION OF AN EXISTING GARAGE INTO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229; SCOPE WILL ALSO CONSIST OF A 192 SQ-FT ADDITION.  ""COMPLY WITH DEPARTMENT ORDER EFFECTIVE DATE 08/10/2018. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE""."
522,13010-10001-02376,SUPPLEMENTAL PERMIT TO 13010-30000-02376 TO INCREASE SIZE OF ACCESSORY LIVING QUARTERS AND ADD BASEMENT
523,17014-20000-06635,"IRR. 19'-4"" x 27' ADDITION AND CONVERT THE EXISTING DETACHED GARAGE INTO A NEW ACCESSORY DWELLING UNIT PER AB494 AND SB229. WORK PER ENGINEERING."
524,18014-20000-04895,"CONVERT THE (E)20'X18' GARAGE AND ADD 11'6""  X 18'-0"" TO CREATE AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. WORK PER WFPP."
525,16014-20002-01500,SUPPLEMENTAL TO 16014-20000-01500: CONVERT 456SF BEDRM/BATHRM ADDITION  (N) ATTACHED (N) ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069 AND PROVIDE ONE (N)OPEN STANDARD PARKING STALL.
526,18016-10000-11472,INTERIOR REMODEL TO (E) SINGLE FAMILY DWELLING TO CONVERT (E) CLOSET TO A 3/4 BATH; NEW OPENING IN NON BEARING WALLS TO OPEN A DOOR FOR 2 BATHROOMS; KITCHEN REMODEL (NO EXTERIOR WORK)
527,13016-30000-10120,Convert portion of an existing 2-car garage to recreation room. (Garage: 408 sf; Recreation: 172 sf)
528,13043-10000-02159,13-D SYSTEM FOR A DETACHED GARAGE CONVERTED TO A SFD. MAX HEAD SPACING IS 18 X18. PRESSURE DROP IS CALCULATED USING THE PRESCRIPTIVE METHOD PER NFPA 13-D. SYSTEM CONNECTS TO A NEW 1 INCH WATER METER (145/106PSI)
529,18014-30000-00882,convert existing ALQ to ADU. no change in Floor Area
530,19043-20000-00386,"NEW 13D SYSTEM FOR 2 STORY ADU. 1 INCH METER, BACKFLOW REQUIRED DUE TO ELEVATION CHANGE"
531,17016-20000-32290,"CONVERT (E) 17'4"" X 18'2"" DETACHED  GARAGE TO AN ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 AND WFPP"
532,17016-30000-29413,Convert detached garage to ADU per AB 2299 and SB 1069.
533,17016-10000-19631,CONVERT GARAGE TO ACCESORY DWELLING UNIT  PER AB2299 & SB1069.
534,16043-10001-01552,"REVISION TO PREVIOUSLY APPROVED PLANS. CHANGING PIPING LAYOUT AND UPDATE HYDRAULIC CALCULATIONS. TOTAL NUMBER OF HEADS = 27 (PREVIOUSLY 24)    ORIGINAL DESCRIPTION: NEW NFPA 13D FIRE SPRINKLER FOR THREE STORY SINGLE FAMILY DWELLING WITH ATTACHED CAR GARAGE AND ROOF DECK (LOT 1).  1"" WATER METER, NO RP BACKFLOW DEVICE."
535,18014-20000-03189,"13'9"" x  13'9"" ADDITION & CONVERT (E) DET. GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229"
536,13016-20000-18955,"interior remodel: kitchen/baths remodel, convert (e) library to bed/bath, new lights/ switches, replace hvac and add new force air unit,  add laundry room, convert (e) closet to shampoo room, drywall repair, replace chimney cap, doors changeout to (e) SFD."
537,14016-10000-02606,"NON-STRUCTURAL INT REMODEL TO  CONVERT (E)  10' X 13' DINING RM  TO BEDRM BY INSTALLING  APPROX 10 FT LONG  PART. WALL & CLOSET;  NEW WINDOW AT BEDRM;  9 WINDOW CHANGEOUT, SAME SIZE, SAME LOCATION;  REMODEL KITCHEN; ELECTRICAL UPGRADE; PLUMBING."
538,19019-30000-00188,demo 2 story SFD & detached  1 story accessory building/garage
539,19016-20002-02589,SUPPL. PERMIT TO 19016-10000-02589 TO CONVERT THE (E) OFFICE INTO A (N) DEN IN A TWO BEDROOM SINGLE FAMILY DWELLING.
540,14014-70000-01445,ADDITION TO AND CONVERT AN ( E ) SFD TO  A DUPLEX
541,18016-20000-10404,CONVERT EXISTING DEN INTO (N) BEDROOM
542,17016-20000-37631,INTERIOR REMODEL - CONVERT (E) BEDROOM TO (N) FULL BATH AND REMODEL THROUGHOUT. ALL WORK PER ENGINEERING.
543,18016-20000-14083,"CONVERT (E) DETACHED GARAGE INTO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 & 1' X 18'-4"" TO BE REMOVED."
544,18014-30000-02356,NEW ACCESSORY DWELLING UNIT OVER 2-CAR GARAGE PER AB 494 AND SB 229.
545,14014-20000-02713,"PROPOSED CONVERTION OF EX LAUNDRY RM & ADDITION (1'6""X11'5"") TO INCREASE EX MASTER BATHROOM. ADD WASHER/DRYER ALCOVE (3'6""X3'6""). REMOVE AND REPLACE EX DROPPED BEAM TO 'FLUSH' BEAM PER PLAN."
546,14014-10002-00928,"SUPPLEMENTAL-TO 14014-10000-00928.  TO CONVERT EXISTING REC ROOM INTO A BEDROOM WITH BATHROOM, CLOSET. NO SQ FT ADDED. NO EXTERIOR WORK."
547,18016-30000-32149,(E) GARAGE CONVERSION TO ACCESSORY DWELLING UNIT (363 SQ FT) PER AB494 AND SB229. PER LA STD WFPP.
548,13016-10000-15325,"COMPLETE KITCHEN AND BATHROOM REMODEL TO (E) SFD, CONVERT WALK-IN CLOSET INTO 2ND BATHROOM AND CREATE A NEW CLOSET. NEW WALL FURNACE. WORK PER WOOD FRAME PRESCRIPTIVE PROVISIONS."
549,16016-20000-26594,"CONVERT 19'5"" X 16' PORTION OF DETACHED STORAGE BUILDINGTO RECREATION ROOM WITH 1/2 BATHROOM.  ALL WORKS ARE PER WFPP."
550,18016-20000-07822,"Remodel bathroom, convert linen closet to laundry closet, conbine 1/2 bathroom and (E) laundry closet to form (N) 3/4 bathroom, remove fire place and kitchen/family room separation wall.  All works are per engineering.  ------ Comply with department order effective date 2/28/2018, permit will expire 30 days from issuance date --"
551,16014-20001-03855,"SUPPL. PERMIT TO 16014-20000-03855 TO CONVERT (E) 5'-1"" X 8'-1"" LAUNDRY ROOM INTO 1/2 BATH."
552,15016-20000-06658,CONVERT (E) CLOSET TO A NEW BATHROOM. REMOVE & REPLACE EX ONE WINDOW WITH TWO WINDOWS WITHIN EX WINDOW OPENING. R&R ONE WINDOW WITH SAME SIZE/LOCATION PER PLAN.
553,17014-20000-00708,"Replace 2nd floor master bedroom entry doors, convert 19'6"" x 19'8""roof area above living room to deck"
554,16010-20001-02758,"SUPPLEMENTAL TO 16010-20000-02758: CONVERT 16'-7""X12'-4"" (200SF) PORTION OF GARAGE TO  PANTRY."
555,13016-70000-26578,37 SF ADDITION TO AN (E) SFD; ENCLOSING A COVERED PORCH ENTRY; CONVERTING AN (E) BREAKFAST ROOM INTO A BEDROOM; COVERTING AN (E) FAMILY ROOM INTO A BEDROOM; REPLACING (17) WINDOWS; KITCHEN REMODEL AND (E) BATHROOM REMODEL.
556,15019-20000-01661,Demolition of (e) detached carport and storage accessory structure.  New garage is being provided per permit # 14010-20000-03777.  Sewer cap not req'd.
557,18010-20000-01771,"NEW 48'9"" x 28'0"" (IRR. SHAPE) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP"
558,16014-10000-03742,252 SF ADDITION TO CONVERT (E) BEDROOM TO A MASTER SUITE; FIRST FLOOR MAJOR REMODEL ADD A BATHROOM & LAUNDRY ROOM; REMODEL KITCHEN AND BEDROOM; RE-FRAME PORTION OF ROOF ; RE-ROOF (E) ROOF; CHANGE OUT WINDOWS
559,14016-10000-13104,CONVERT A LAUNDRY ROOM INTO A BATHROOM. NO CHANGE IN BUILDING FOOTPRINT.
560,15019-10000-02421,DEMO EXISTING SINGLE FAMILY DWELLING AND ACCESSORY BUILDING TO CLEAR LOT.
561,16016-20000-24148,"NON-STRUCTURAL INTERIOR REMODEL TO CONVERT POR. (E) FULL BATH & CLOSET  TO 3/4 BATH, AND CONVERT (E) 3/4 BATH TO 1/2 BATH & ADD LAUNDRY.    ""COMPLY WITH DEPARTMENT ORDER effective date 10/05/2016. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE""."
562,14016-30000-03740,"Convert 7'-5"" x 6'-0"" storage area to bathroom for an accessory use to a swimming pool."
563,17016-10000-35311,"Convert (E) one-story detached garage (18' x 23'-8"", 424 SF) to Accessory Dwelling Unit per SB229 and AB494 and one-story ground floor addition (5' x 18'-8"", 93 SF) to the front to create bathroom and closet.  Two open-to-sky parking stalls to be provided on-site."
564,17016-20000-33514,CONVERT EXISTING 20' X 20' DETACHED GARAGE INTO ACCESSORY DWELLING UNIT PER AB2299 & SB1069
565,12016-10000-18856,"CONVERT EX ATT 2-CAR GARAGE, 1-CAR CARPORT & 'BONUS' RM INTO TWO BEDRMS, BATHRM AND HALLWAY (43'X21') PER PLAN. ALL WORK PER 2011 LACITY WFPP."
566,16014-20000-03199,"Converting (E) attached 2 car garage into 20'x20' master bedroom. Add 16'x13'= 208 sf to the front of dwelling and add odd shape = 394sf to the rear of dwelling. Add a 19'7""x23' carport attached to the front of dwelling using LADBS Attached carport standard plan."
567,15016-30000-07241,"Remodel of existing one story sfd to create new bathroom, convert (e) living room to bedroom, remove interior bearing walls and replace with posts and beams. (see comments)"
568,17016-20000-18742,"CONVERT IRREGUAR SHAPE 7'10"" x 8'0"" PORTION OF STORAGE AREA TO NEW 1/2 BATH. (EXTERIOR ACCESS ONLY)"
569,13016-70000-25406,CONVERT PORTION OF FAMILY ROOM INTO A KITCHEN AND CONVERT THE EXISTING KITCHEN INTO A OFFICE/ CRAFT AREA.
570,15014-70000-04514,"Convert the underfloor space into family room, bedroom and a bath inside ( e ) single family dwelling ."
571,17016-30000-14339,Converting duplex to single family residence; work per WFPP.
572,15016-20000-20830,INTERIOR NON-STRUCTURAL REMODEL TO CONVERT CLOSET INTO BATHROOM WITHIN (E) ONE STORY DWELLING
573,16030-10000-00331,PROPOSED  SITE PREP   FOR AN ACCESSORY LIVING QUARTERS BEING ISSUED CONCURRENTLY 210 CYS OF CUT AND 191 CYS OF FILL
574,17014-30000-04647,Convert 432 sq ft garage at reat to bedroom & add  2 car  tandem garage.Remodel bathrooms/laundry/kitchen/dining room.
575,16010-20001-01161,SUPPLEMENTAL TO CHANGE ADDRESS AND UPDATE LEGAL FROM 22720 W. VANOWEN STREET  TO 6723 N. GLASNER LANE PER TRACT MAP # 72880
576,13016-30000-05963,INTERIOR REMODEL OF (2) EX BATHROOMS; CONVERT (E) CLOSET TO HALF BATHROOM
577,17016-20000-21507,CONVERT PORTION OF 2ND FLOOR BEDROOM TO 3/4 BATHROOM AND CLOSET PER WFPP
578,17019-30000-02362,DEMO EXISTING DETACHED ACCESSORY LIVING QUARTERS
579,18016-20000-15813,REDOMEL (E) BATHROOM AND CONVERT (E) CLOSET INTO FULL BATHROOM.
580,14010-10000-02422,NEW DETACHED ONE STORY ACCESSORY LIVING QUARTERS WITH ATT.  ONE CAR CARPORT .
581,17014-10000-03219,"Convert existing recreation room to ADU as per AB 2299 and  SB 1069. Add new patio cover for laundry (8'-6""x3') , and porch (8'-10""x3').  ""Comply with department order effective date 05/31/17 permit will expire 30 days from issuance date. """
582,18016-20000-36156,SUPPLEMENTAL OF 18010-20000-03607 TO CONVERT DETACHED PATIO COVER TO CARPORT
583,13016-20000-06155,INTERIOR ALTERATIONS TO A 2-STORY SFD/GAR:  CONVERT 2ND FLOOR BONUS ROOM TO A 5TH BEDROOM AND CREATE A 3/4 BATHROOM AND CLOSET.  PROVIDE ALARMS AND ESCAPE WINDOW.
584,15014-20000-02790,"ENCLOSE (E)15'-10"" x 8'3""  PATIO COVER AND CONVERT TO A NEW STUDY ROOM, AND ADD 15'10"" X 7'5"" ,  FOR NEW BATHROOM AND WALK IN CLOSET 117 SQ. FT."
585,18016-20000-09744,"ENCLOSE AND CONVERT 5'-8"" x 9'-1"" POR. OF (E) PATIO COVER TO ADD SITTING ROOM."
586,15016-10000-28176,INTERIOR REMODEL: CONVERT (E)DINNING ROOM TO (N) BEDROOM WITH (N) BATHROOM ON (E) ONE STORY SFD  <<PERMIT BE EXPIRED 30 DAYS FROM ISSUANCE PER INSPECTOR'S NOTICE>>
587,15014-10000-00857,ADDITION & ALTERATION TO EXISTING DETACHED GARAGE (Convert 1reegular shape 18' x 28' garage and storage to 18' x 22' garage)
588,14010-20000-00206,"New one story Type V-B  34'6"" x21' accessory living quarter.Building to have NFPA 13D sprinkler throughout."
589,18016-20000-04600,"CONVERT (E) 17'-3"" X 22'-1"" IRREGULAR DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER ENGINEERING."
590,17016-30000-06702,"remodel (e) baths and kitchen,  convert (e) storage room into a new bath, relocate steps at front porch, change of addresss to ___ tennessee ave"
591,13014-70000-02778,CONSTRUCT 660 SQ FT ADDITION AND CONVERT (E) SINGLE FAMILY DWELLING TO DUPLEX.
592,17014-20000-03819,"CONVERT THE (E) DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069 AND ADD 12' x 21'-3"" TO EXPAND ACCESSORY DWELLING UNIT."
593,14016-10000-21904,"CONVERT (E) PORCH TO LIVING ROOM IN AN (E) 1-STORY SFD AT FRONT OF LOT   ""COMPLY WITH DEPARTMENT ORDER effective date 09/10/2014. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE""."
594,15014-30000-03968,"Add attached 2-car carport(21' x 37'3"" Irr) & convert 499 sq ft  (e) attached garage to play room."
595,16016-20000-29874,CONVERT CLOSET AND PORTION OF (E) BATHROOM TO CREATE A (N) BATHROOM.
596,18016-70000-03165,Convert 1st floor of (E) 2 story 7 bedroom SFD to ADU per AB494 and SB 229.  Switch entrance stair direction to provide direct/separate access to primary dwelling on the 2nd floor.  Provide dwelling separation between dwellings. New kitchen at the 2nd floor.
597,16016-20000-13652,"CONVERT 6'-10"" x 9'-10"" PORTION OF EXIST. DETACHED GARAGE TO STORAGE ROOM W/ EXTERIOR ACCESS AND COVERT EXIST. 14'-1"" x 7'-0"" PORTION OF EXIST. GARAGE TO REC. ROOM W/ EXTERIOR ACCESS.  ALL WORK PER WFPP."
598,18016-10000-25560,"Interior remodel to convert (e) bedroom to kitchen, new walk-in closet and remodel one (e) bathroom. New flooring and interior painting. Add and remove non-bearing walls. All construction per WFPP. ""Comply with department order effective date 10/30/17. Permit will expire 30 days from issuance date."""
599,13014-70000-02785,ENCLOSE THE EXISTING PATIO AREA AND CONVERT THE NEW AREA INTO BED ROOM.
600,17016-20000-20944,INTERIOR REMODELING: CONVERT HALLWAY CLOSET TO 3/4 BATHROOM PER WFPP.
601,14016-10000-18759,PROPOSED REMOVE BEARING WALL AND REPLACE WITH A BEAM. CONVERT (E) LAUNDRY ROOM TO KITCHEN AREA TO EXPAND (E) KITCHEN SPACE.
602,16030-10000-01686,"GRADING FOR (N) 2 STORY SFD/BASEMENT, (N) ACCESSORY LIVING QUARTERS, AND BACKFILL OF EXISTING POOL.  CUT = 1754 CY,  FILL = 932 CY. 3 OF 4 (SEE COMMENTS)"
603,14016-10000-22145,"GENERAL REMODEL TO EXISTING ACCESSORY LIVING QUARTERS  (1,075SF) (2-STORY W/ MEZZANINE) NOW HARDSCOPE"
604,17016-30000-33433,"Relocate washer/dryer to garage.  Convert (e) laundry room into vestibule to existing bedroom. No structural work, no added floor area, or change in use."
605,19016-20000-06542,CONVERT THE (E) LAUNDRY ROOM INTO A (N) BATHROOM
606,18016-20000-08327,"REMODEL KITCHEN, BEDROOM AND BATHROOMS, CONVERT PORTION OF BEDROOM AND 3/4 BATHROOM AREA TO 1/2 BATHROOM AND LAUNDRY CLOSSET, CHANGE OUT DOORS AND WINDOWS (DUAL GLAZING & CERTIFIED BY NFRC).  ALL WORKS PER DESIGN."
607,16014-20000-05252,"CONVERT 19.58'x 20.25' EXISTING GARAGE INTO BEDROOM, CONSTRUCT 21.58x 20.25' ATTACHED GARAGE, CONSTRUCT 60'x 14' ODD SHAPED DECK"
608,17016-10000-14023,convert 660 sf of existing SFD to Accessory Dwelling Unit per AB 2299 and SB 1069
609,13010-10002-01656,"SUPPLEMENTAL PERMIT  TO 13010-10000-01656 TO CONVERT GROUP SINGLE FAMILY DWELLING TO A SMALL LOT SINGLE FAMILY  SUBDIVISION PER VTT-71901-SL ,NO PHYSICAL CONSTRUCTION"
610,16016-30000-00251,Convert laundry room into  full bathroom & laundry closet.Replace bathroom window with smaller window.
611,18014-10000-05853,PROPOSED ACCESSORY DWELLING UNIT. ADD AND CHANGE PORTION OF THE EXISTING GARAGE BUILDING TO  ACCESSORY DWELLING UNIT PER AB494 & SB 229.
612,16016-20000-25469,"NONSTRUCTURAL REMODEL TO (E) DWELLING TO CONVERT 2'6"" x 16' PORTION OF (E) LIVING RM. TO COVERED PATIO. ADD 2 NEW DOORS AND WINDOWS. (E) ROOF TO REMAIN."
613,18016-20000-06474,"CONVERT (E) 24'-4"" X 25'-2"" DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 AND 5'-5"" X 8'-6"" PORTION OF (E) GARAGE TO STORAGE W/ EXTERIOR ACCESS. ALL WORK PER WFPP."
614,15016-10000-11643,"CONVERT (1) BEDROOM TO (2) BEDROOMS.  CONVERT (2) CLOSETS TO (1) BATHROOM, REMODEL (E) BATHROOM; ALL SCOPE OF WORK ON 2ND STORY LEVEL."
615,13016-70000-05175,INTERIOR REMODEL: CONVERT A PORTION OF THE KITCHEN INTO A BATHROOM. CREATE 1 ADDITIONAL BEDROOM. REPAIR TERMITE DAMAGED  PARTITIONS. REPLACE KITCHEN CABINETS. REMOVE AND REPLACE ALL WINDOWS WITH THE SAME SIZE AT THE SAME LOCATION. WORK TO BE DONE IN BOTH UNITS.
616,14014-30000-03418,Convert SFD to Duplex and add 2nd Floor Addition of 513 sf & carport attached
617,19016-10000-36805,CONVERT A PORTION OF (E) KITCHEN SAPCE TO BATHROOM.
618,17014-10000-01484,(N) DETACHED 196 SQ FT  ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069
619,14016-70000-08708,INTERIOR REMODEL OF EXISTING SINGLE FAMILY DWELLING. CONVERT EXISTING DEN INTO BEDROOM AND REPAIR ROOF DUE TO FIRE DAMAGE
620,16043-20000-05814,"NEW 13D SYSTEM FOR AN ACCESSORY LIVING QUARTERS. 1 INCH DOMESTIC METER, NO BACKFLOW"
621,16014-70000-00893,"Construct a bathroom addition to the rear of the sfd, convert existing bedroom into a den, and remodel the kitchen and laundry rooms."
622,18016-10000-28405,CONVERTING (E) RECREATION ROOM ON THE 2ND FLOOR OF EXISTING GARAGE TO ACCESSORY DWELLING UNIT
623,15010-40000-04058,New accessory building with trellis.
624,15016-20000-12650,NONSTRUCT INT REMODEL: CONVERT EX CLOSET INTO 1/2 BATH.
625,13014-20000-03604,"TO CONVERT AN ENCLOSED PATIO OF  37'X 12' INTO HABITABLE SPACE, AND TO ENLARGE THE DWELLING BY 17'x 1.5' AT REAR, AND 30.5' x 3' AT NORTH SIDE."
