,permit_ID,full_description
435,17016-20000-31398,CONVERT 3' x 8' CLOSET TO 1/2 BATH
436,17016-10000-38583,CONVERT AN (E) BEDROOM INTO A MASTER BATH WITH A WALK-IN CLOSET AND REMODEL 2 EXISTING BATHROOMS AND KITCHEN. NON-STRUCTURAL PER WFPP NO ADDITIONAL SQUARE FOOTAGE
437,13014-20000-03100,"INTERIOR REMODEL & 276 SF OF (E) COVERED PATIO CONVERTED TO HABITABLE SPACE ON 1ST FLOOR, 1,130 SF 2ND FLOOR ADDITION, 81 SF FRONT PORCH, & 315 SF OPEN TRELLIS @ REAR ADDITIONS TO (E) SFD."
438,13014-20000-02156,"ADD 10' X 19'-10"" BEDROOM @ REAR.CONVERT POWDER/ LAUNDRY ROOM TO BATHROOM, CLOSET.RELOCATE WASHER/ DRYER TO ATTACHED GARAGE"
439,17016-10000-13522,INTERIOR REMODEL TO CONVERT (E) FAMILY ROOM INTO MASTER BED AND COVER PATIO
440,13014-20000-02727,Convert garage into a bedroom and attach 2-car carport.
441,16014-70000-03221,CONVERT EXISTING GARAGE TO FAMILY ROOM AND 2-CAR CARPORT ADDITION.
442,13016-20000-19779,"Remodel kitchen, convert two closet into one walking closet in ex. bathroom, remodel two bathrooms,  replace two exterior doors with headers and replace window in master bedroom."
443,14014-10000-01880,CONVERT  EXISTING CRAWL SPACE TO A  RECREATION ROOM WITH A  HALF BATHROOM (No Kitchen facilities is allowed )
444,14030-10000-03994,"GRADING FOR NEW BASEMENT GARAGE (BELOW), ACCESSORY LIVING QUARTERS (ABOVE GARAGE) INCLUSIVE OF OFFICE, LOUNGE, GYM, FULL BATH, POWDER AND FOOT DECK. 2 of 2"
445,16016-10000-30172,CONVERT BEDROOM TO BATHROOM FILL IN 3 DOOR AND 2 WINDOWS.  ALL WORK PER WFPP.
446,16014-20000-00410,"CONVERT (E) 22'-2"" X 20'-10"" GRARAGE INTO A (N) BEDROOM/BATHROOM/STORAGE, ADD (N) 18'-8"" X 20'-6"" ATT 2-CAR CARPORT. ALL WORK PER ENGINEERING. ""COMPLY WITH DEPARTMENT ORDER effective date 01/29/2016. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE""."
447,13016-20000-07141,INTERIOR ALTERATION:  CONVERT CLOSET TO FULL BATHROOM WITHIN SFD.  ADD PARTITION FOR NEW CLOSET.
448,14014-10001-04948,SUPPLEMENTAL TO 14014-10000-04948 TO REVISE FOUNDATION DETAILS AND UPGRADE EXISTING FOUNDATIONS.
449,17016-20000-06066,CONVERT (E) 27' x 16' DETACHED GARAGE/STORAGE TO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069
450,13016-10000-04254,CONVERT EXISTING CLOSET INTO 2ND BATHROOM W/NEW NON-BEARING PARTITION AND BATHROOM FIXTURES.  NO ADDITIONAL FLOOR AREA.
451,18016-10000-16158,CONVERT (E) 20' x 20' ATTACHED GARAGE TO LIVING AREA (SEE COMMENT)
452,13014-20000-02025,BUILDING A NEW 20' X 18' ATTACHED CARPORT AND CONVERT (E) GARAGE TO RECREATION ROOM/ STORAGE TO (E) SFD.
453,13014-20000-01258,"CONVERT EXISTING ATTACHED GARAGE INTO A BEDROOM, BATHROOM AND CLOSET. NEW GARAGE IS UNDER PERMIT # 13010-20K-00997"
454,16014-20000-00493,ENCLOSE AND CONVERT (E) CARPORT TO A NEW GARAGE
455,15014-20000-04440,"ADD 1'-9""x12'-11"" AND REMODEL EXIST. GARAGE TO CONVERT PORTION OF EXIST. GARAGE TO REC. ROOM W/ 3/4 BATH W/ EXTERIOR ACCESS ONLY."
456,14016-20001-01105,SUPPLEMENTAL PERMIT OF 14016-20000-01105 TO CONVERT PERMITTED RECREATION ROOM TO MASTER BEDROOM AND EXISTNIG BEDROOM TO MASTER BEDROOM CLOSET.
457,15014-10000-06019,"CONVERT DUPLEX TO SFD, ADD 2ND STORY (2,165 S.F.) AND ADD 475 S.F. AT FIRST FLOOR W/ REMODEL"
458,15014-10000-00698,"ADDITION TO (E) S.F.D TO ENLARGE (E) BED RM AND BATH RM; CONVERT (E) LAUNDRY RM TO A PANTRY,  AND INFILL SEVERAL WINDOWS IN KITCHEN AREA."
459,15010-20001-03981,SUPPLEMENTAL TO 15010-20000-03981: TO CONVERT  193SF PORTION OF GARAGE TO (N) PREP-KITCHEN AND REPLACE ONE CAR WITH (N) OPEN PARKING STALL (SEE COMMENTS)
460,18016-10000-12288,CONVERT LAUNDRY ROOM INTO BATHROOM
461,13014-20001-02662,"Supplemental to provide solid roof to Trellis, converting it into covered patio, and change dimension of new covered patio."
462,13014-70000-00815,ADD 9' X 8' TRELLIS  TO THE REAR OF THE DWELLING. CONVERT THE BACK TO BACK CLOSETS INTO A BATH ROOM. REPLACE ALL EXISTING WINDOWS WITH THE SAME SIZE AT THE SAME LOCATION. ALL WINDOWS SHALL BE DUAL GLAZED AND LOW-E.
463,14010-30000-04078,New two story accessory living quarters with 5' wide solid breezeway connection to exising single family dwelling.
464,13016-20000-12579,Convert duplex to sfd & interior remodel to include remove walls & add headers/4 foundation pads. Convert (e) kitchen to bedroom.
465,13010-20001-02513,Supplemental permit to convert (E)5' x 5' portion of garage into half bath with exterior door only.
466,17010-20001-00184,"SUPPLEMENTAL PERMIT TO 17010-20000-00184 TO CONVERT PATIO TO A NEW STORAGE ROOM WITH ADDITION OF 7"" X 20' AREA. ALL WORKS ARE PER WFPP."
467,14014-30001-05575,Supplemental to remodel new 1st floor powder room.Convert 2nd floor closet to  bathroom.Reconfigure 2nd floor bathroom fixtures.Update owner info.
468,13010-20000-01314,New 36'x21.67' one story Type V-B  Accessory living quarters w/patio cover.  See comments
469,17016-10000-12618,Alter existing garage & storage accessory building by removing 7'x7' floor area. 2 of 2. See comments.
470,13016-20000-19243,CONVERT MODEL TO SINGLE FAMILY DWELLING W/ GARAGE
471,16010-10001-03256,Supplemental permit to PCIS # 16010-10000-03256 to add U occupancy in structural inventory. - Department error. No fee.
472,16016-10000-09645,SUBSTANDARD ORDER AND NOTICE OF FEE BRINGING GARAGE UP TO CODE AND USE AS A GARAGE PER CASE # 487249.
473,13010-10000-03396,New detached recreation room w/three-car garage accessory to single-family dwellings.
474,18016-20000-31234,REMODEL (E) SFD FOR (N) DOORS & WINDOWS AND CONVERT LAUNDRY INTO STORAGE & RELOCATE LAUNDRY AREA
475,13019-20000-03162,Demo Accessory Living Quarters.
476,15010-20000-00457,"TRACT NEW 2-STORY SFD/ GAR. PLAN-2A. "" plan check fee paid under 15010-20000-00106"""
477,14016-20000-03188,Add underpining pad footings to portion of (e) SFD continuous footing.
478,14016-70000-26080,Convert Duplex to SFD and remodel.
479,16016-20000-17714,CONVERT (E) DEN TO (N) BEDROOM.
480,17016-10000-28476,REPLACE FOUNDATION W/ NEW FOUNDATION FOR A PROPOSED ADU PER WFPP.
481,13016-70000-19231,"REMODEL BOTH KITCHENS. REMODEL ALL BATH ROOMS (5 TOTAL). CONVERT TWO CLOSETS INTO ONE BATHROOM. RELATED ELECT. PLUMBING, HVAC."
482,14016-20000-08841,"Interior remodel to convert one bedroom into two bedrooms, relocate one bathroom and add an additional bathroom."
483,15014-70000-02825,"CONVERT (E) 1-STORY S.F.D TO A DUPLEX; ADD GROUND FLOOR AND 2ND STORY ADDITION; ADD ATTACHED 4-CAR CARPORT AT REAR;  ADD 190 SQ FT AT THE  FRONT & REMODELING EXISTING S.F.D.;  ADD 10'X5' FRONT COVERED PORCH (WEST SIDE); ADD 5'-6"" X 6'-6"" COVERED PORCH (NORTH SIDE)."
484,15014-30001-02266,Supplemental to 15015-30001-02266 to omit convert 155 sq ft of garage.Add 106 sq ft to butler's pantry.Remodel 1st floor bathroom.
485,17014-10000-04514,"CONVERT A PORTION OF EXISTING 2-STORY SINGLE FAMILY DWELLING TO A DUPLEX; ADD GROUND FLOOR ADDITION TO THE FRONT, GROUND ADDITION AT SIDE (5' X 7.5'),  2ND STORY ADDITION TO (E) 2ND FLOOR,  AND A FRONT COVERED PATIO ADDITION(4.58' X 5'-11""). FOUR OPEN PARKING ON SITE. SEE COMMENTS."
486,16019-10000-04888,DEMO (E) ONE-STORY SFD AND DETACHED ACCESSORY BUILDINGS BY HANDWRECK METHOD.  CLEAR AND FENCE LOT.  SEWER CAP IS REQUIRED.
487,14016-20000-02401,Convert portion of (e) living room to bath room
488,12016-10000-21901,"REMODEL EXISTING SINGLE FAMILY DWELLING, CONVERT STORAGE TO ATTACHED CARPORT AND ATTACHED TRELLIS."
489,14016-10000-17694,VOLUNTARY REPAIR AND UPGRADE OF FOUNDATION
490,17014-30000-00371,"interior remodel and addition of  to (E) SFD  convert 229 s.f. covered porch into habitable space, demo 170s.f. of enclosed space, addition of 558 s.f. of covered porches."
491,15014-20000-01043,"Convert portion of the attic space into family room/bath as 2nd flr., w/staircase &remodel kitchen/ living rm."
492,17016-20000-14088,"INTERIOR REMODEL TO ENLARAGE (E) KITCHEN AND WALK-IN-CLOSET, CONVERT (E) 1/2 BATH TO 3/4 BATH AND ADD (N) OPENING IN (E) FULL BATH PER ENG."
493,17016-20001-16576,"SUPPLEMENTAL PERMIT TO 17016-20000-16576 TO CONVERT 2'-6"" x 20'-3"" IRRG. TO UNUSABLE SPACE. NO FEE - DEPARTMENT ERROR. COMPLY WITH DEPARTMENT ORDER effective date 04/24/2017. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"
494,16014-10001-01179,"SUPPLEMENTAL PERMIT TO # 16014-10000-01179 TO CONVERT THE STORAGE AREAS TO ENLARGE BEDROOM , FAMILY ROOM AND REMODEL BATHROOM AT THE BASEMENT LEVEL . ALSO , UPDATE THE STRUCTURAL INVENTORY ."
495,16014-70000-02433,ENCLOSE THE EXISTING FRONT PORCH AND CONVERT THE AREA INTO TWO BATROOMS.
496,16014-70000-03319,"ADDITION AND INTERIOR REMODEL OF SINGLE FAMILY DWELLING.  CONVERT (E) RECREATION ROOM TO BEDROOM,  ADD 50 SF FOR NEW BATHROOM, REMODEL KITCHEN, BATHROOM AND (E) BEDROOM."
497,14016-70000-00883,"INTERIOR REMODEL-RELOCATE KITCHEN TO FAMILY ROOM AREA AND CONVERT THE EXISTING KITCHEN AREA TO A BEDROOM. ASSOC. ELECT., PLUMBING, HVAC."
498,19041-20000-20041,"PLAN CHECK FOR NEW ROOFTOP MOUNTED PV SYSTEM ON EXISTING ADU. SYSTEM SIZE IS 5.76KW DC/5.04KW AC. SCOPE OF WORK INCLUDES (16) SUNPOWER SPR-X22-360-E PV MODULES WITH INTEGRATED MICRO INVERTERS, AND A NEW 100A SOLAR LOAD CENTER"
499,13016-20000-11992,"REMODEL TO CONVERT 8'-1"" X 11' (89 SF) OF (E) 1-CAR ATTACHED GARAGE TO HABITABLE SPACE TO EXTEND (E) DINING ROOM AND CONVERT REST OF (E) GARAGE (121 SF) TO UTILITY ROOM (WASHER/DRYER/WATER-HEATER); PER ARCHITECT."
500,15016-70000-25929,"INTERIOR REMODEL TO EXISTING SINGLE FAMILY DWELLING TO CONVERT DINING ROOM AND FAMILY ROOM TO BEDROOMS.  CONVERT ONE CLOSET TO POWDER ROOM. REMODEL TWO BATHROOMS, KITCHEN, AND BEDROOMS.  REPLACE WINDOWS SAME SIZE AND LOCATION."
501,15030-10000-04447,GRADING PERMIT: TO EXVATION AND RECOMPACTION FOR TWO STORY ACCESSORY BUILDING.
502,14016-20000-24769,"Interior remodel to convert (e) den into new bedroom with walk-in closet;  remove (e) bearing wall between kitchen and living room and install new flush ceiling beam;  remodel (e) bathroom, bedroom and kitchen;  and create laundry room.  All work per architectural plans."
503,14014-20001-00884,SUPPLEMENTAL TO PERMIT # 14014-20000-00884 TO CONVERT (E) LAUNDRY ROOM AT LOWER FLOOR TO LAUNDRY / CLOSET.
504,15014-10000-03503,2ND FLR. ADDITION & REMODELING TO EXISTING 2-STORY HOUSE.  CONVERT SFD TO DUPLEX.
505,15014-10002-01440,SUPPLEMENTAL PERMIT TO  # 15014-10000-01440 TO CONVERT LAUNDRY AND POWDER ROOM TO BEDROOM & BATH  AND TO REMODEL KITCHEN/ DINING  AT 1ST FLOOR OF ( E ) TWO- STORY SINGLE FAMILY DWELLING . NO CHANGE IN FOOT PRINT OR FLOOR AREA .
506,17016-10000-35017,CONVERTING FAMILY ROOM INTO BEDROOM AT EASTERN PART OF DWELLING. ALL WORK PER WFPP.
507,16010-20000-01402,"CONVERT (E) 1-STORY 18'-5"" X 17'-10"" DETACHED GARAGE TO (N) 1-STORY SINGLE FAMILY DWELLING AND ADD IRR. 21'-0"" X 37'-0"" TO (N) SFD.  ALSO ADD (N) ATTACHED 18'-0"" X 18'-0"" 2-CAR CARPORT.  ALL WORK PER WFPP & CITY DETAILS, FIRE SPRINKLERS REQ'D THROUGH-OUT.  (SEE COMMENTS)"
508,14014-20000-00702,CONVERT (E) 18' 20' DETACHED GARAGE TO REC. ROOM AND ADD 18' X 20' CARPORT ATTACHED TO IT.  ALL CONSTRUCTION PER WFPP DETAILS.
509,14016-10000-09420,ADD (240 S.F) TO (E) ONE STORY SINGLE FAMILY DWELLING & CONVERT (E)  BEDROOM TO WALK IN CLOSET &  HALLWAY.
510,16016-20000-00054,Alteration to the existing SFD to convert portion of the dining room to 1/2 bathroom and pantry.  Remove and construct non-bearing walls.  All work per WFPP.
511,13016-10000-22690,"INTERIOR REMODEL TO ADD A  2ND BATHROOM OPEN UP WINDOWS TO DOORS AND UPGRADE EXISTING MATERIALS AND FINISHES; ADD INTERM. MOMENT FRAME AT WEST ELEVATION, REROOF."
512,13016-10000-16962,INTERIOR REMODEL TO (E) 1-STORY SINGLE FAMILY DWELLING - CONVERT 2 BEDROOM 1 BATH INTO 3 BEDROOMS 2 BATH. REMOVE (E) FIREPLACE; REMOVE AND CONSTRUCT NONBEARING PARTITIONS.
513,16014-20000-06297,"CONVERT 17'-9"" X 20'-3""  (E) ATTACHED GARAGE AND 12'-8"" X 6'-0"" FRONT PORCH TO HALLWAY AND LIVING ROOM; ADD (N) 19'-0"" X 18'-11"" ATTACHED GARAGE AND REMODEL (E) ONE STORY SINGLE FAMILY DWELLING."
514,18019-10000-01099,PROPOSED DEMOLITION OF ACCESSORY STORAGE BUILDING
515,15016-10000-11425,"INTERIOR REMODEL OF EXISTING 1-STORY S.F.D: CONVERT PORTION OF (E) LIVING ROOM TO BEDROOM, BATH, & W.I.C, REMODEL (E) BATHROOMS & KITCHEN, RELOCATE WINDOWS & SLIDERS AND ADD (3) SKYLITES.  ALSO RELOCATE W/H AND REFRAME PORTION OF (E) ROOF"
516,19016-20000-14921,"CONVERT 8'-6"" X 10'-6"" PORTION OF THE (E) BASEMENT INTO A (N) LAUNDRY ROOM."
517,14014-70000-03702,PROPOSED 2-STORY ADDITION (2065 SQ FT) AND CONVERT (E) SFD INTO DUPLEX.
518,13016-10000-17228,INTERIOR REMODEL OF BATHROOM/KITCHEN; ADD ONE BATH AND CONVERT DEN TO BEDROOM. NEW ELECTRICAL 200 A PANEL AND NEW WATER HEATER. ALL WORK PER WFPP SHEETS.
519,18016-20000-08870,"INTERIOR REMODEL , CONVERT (E) CLOSET INTO A (N) HALF BATHROOM. AND RESIZE (E )DOOR AT BEDROOM"
520,14016-20000-22463,CONVERT GARAGE TO NEW BEDROOM.
521,14010-10001-00790,"***SUPPLEMENTAL TO 14010-10000-00790 TO CONVERT AN OFFICE SPACE ON THE SECOND FLOOR INTO A NEW BEDROOM, ALTER A ROOF AREA FOR NEW BALCONY ON THE THIRD FLOOR.  AND RELOCATE AN EXTERIOR DOOR ON THE FIRST FLOOR.  PARCEL A.***"
522,16014-30000-03151,Convert existing unfinished space below ground level to 2 bed 1 bath.
523,15016-20000-22833,"INTERIOR REMODEL-CONVERTING POWDER ROOM INTO CLOSET FOR BEDROOM, CONVERTING 6'X14' PORTION OF BEDROOM INTO BATHROOM."
524,13010-10000-02259,New accessory living quarters
525,14014-20000-04656,"CONVERT IRREGULAR 9'-6"" X 32'-0"" PORTION OF (E) BASEMENT TO (2) NEW BATHROOMS AND (1) NEW LAUNDRY ROOM"
526,13016-10000-24423,"CONVERT PORTION OF SFD TO NEW GARAGE.""COMPLY WITH DEPARTMENT ORDER effective date 11/01/2012. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE""."
527,13016-20000-17009,"convert (e) 5'1""x5'4""  closet to a bathroom."
528,16030-30000-03706,grading for new accessory living quarter
529,16016-30000-09267,"ALTERATION TO EXISTING 1-STORY SFD. CONVERT CLOSET INTO FULL BATHROOM AND RESTUCCO HOUSE. REPLACE 5 TERMITE DAMAGED WINDOWS, LIKE FOR LIKE."
530,17016-70000-05014,"CONVERT EXISTING GARAGE TO AN ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069.    ""COMPLY WITH DEPARTMENT ORDER EFFECTIVE DATE 11/04/2016. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE""."
531,15047-20001-00829,suppl. permit to update location of proposed pool/spa and update plot plan
532,14019-10000-02138,"DEMOLISH SFD (792  SQ  FEET)  AND ACCESSORY BUILDING ( 375  SQ  FEET  , 15'  X  25')  SEWER   CAP IS  REQUIRED .    DEMO  BY  HANDWRECK."
533,16014-10001-01337,TWO-STORY ACCESSORY DWELLING UNIT   OVER  EXISTING  GARAGE PURSUANT TO AB 2299 AND  SB1069
534,18016-20000-03514,CONVERT DUPLEX TO SINGLE FAMILY DWELLING AND RECONFIGURE ROOMS. REMOVE AND REPLACE WINDOWS AND DOORS. ALL WORK PER DESIGN.
535,16014-20000-05016,"Convert (e) storage to 3/4 bath, remodel (e) bathroom, convert a 2'-3"" x 10' portion of (e) unfinished area to closets, remodel (e) bedroom and enclose irr. 13'-9"" x 43'-0"" area underneath deck to expand exist. bedroom, add (1) bedroom & closets. All work per engr."
536,16014-70000-01445,ADD 2 NEW BATH ROOMS 132 SQ. FT.) CONVERT THE EXISTING BATH ROOMS INTO CLOSETS  AND INTERIOR REMODEL TO EXPAND THE EXISTING BED ROOM INTO THE EXISTING LAUNDRY ROOM INCREASING THE SIZE OF THE BED ROOM.
537,14016-10000-00749,CONVERT (E) FAMILY ROOM INTO A NEW MASTER BEDROOM WITHA NEW BATH AND CLOSET. REMODEL (E) BATHROOM & KITCHEN. REMOVE AND REPLACE 9 (E) WINDOWS. (SAME SIZE AND LOCATION). ALL WORK PER WFPP.
538,15010-20001-04375,"SUPPL. PERMIT TO 15010-20000-04375 TO CONVERT (E) 51'-5"" x 22'-7"" ACCESSORY LIVING QUARTERS W/ 51'-5"" X 5' ATT. PATIO COVER TO SECOND DWELLING UNIT PER ORDINANCE 184510."
539,13016-20000-08748,"INTERIOR REMODEL, CONVERT DINING ROOM TO BEDROOM. ADD 1/2 BATHROOM, NEW WINDOWS,  NEW KITCHEN CABINETS, NEW FIXTURES."
540,18042-20000-22167,SEWAGE EJECTORS FOR ACCESSORY DWELLING UNIT (ADU).
541,13014-10000-04991,ADD ACCESSORY LIVING QUARTERS ABOVE AN EXISTING GARAGE. 25'X26' PER LAMC 12.08A7(W)
542,16014-20000-02230,"12'-0"" x 31'-0"" addition and convert garage into living room, laundry room, and half bathroom; add (N) 30'-0"" x 26'-3"" attached three-car garage; and interior remodel to (E) one story SFD w/ attached garage. Irreg shaped building 126'-6"" x 57'-6"""
543,16016-20000-24587,"REMODEL (E) FULL BATH, CONVERT (E) CLOSET TO ENLARGE (E) FULL BATH, REMOVE (E) NON-STRUCTURAL WALL IN HALLWAY TO ENLARGE (E) CLOSET, REPLACE (E) WINDOWS IN THE BEDRM & FULL BATHS."
544,13016-20000-06612,"CONVERT (E) CLOSET/LAUNDARY ROOM TO NEW BATHROOM/CLOSET,RELOCATED W/D"
545,15016-10000-16246,"INTERIOR ALTERATION TO SINGLE FAMILY DWELLING TO CONVERT EXISTING CLOSET TO NEW BATHROOM. ALL NON-BEARING AND NON-SHEAR WALLS, NO STRUCTURAL WORK."
546,14016-10000-08757,CONVERT AND REMODEL (E) DETACHED GARAGE INTO A RECREATION ROOM.
547,16016-20000-20854,ADD 1/2 BATH TO FIRST FLOOR. CONVERT (E) BEDROOM TO A BATHROOM AND CONVERT (E) STUDY ROOM TO A BEDROOM ON 2ND FLOOR. REMOVE AND REPLACE WINDOWS AND DOORS. REMODEL (E) BATHROOMS AND KITCHEN.  ALL WORK PER ENGINEERING.
548,17016-20000-06838,CONVERT (E) 17' x 15' GARAGE TO AN ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069
549,15016-30000-16220,"INTERIOR ALTERATION. REMOVE WALL, AND CONVERT TO VAULTED CEILING AT THE LIVING ROOM AREA"
550,17014-10000-00140,"ADDITION TO SINGLE FAMILY DWELLING, CONVERT 1 STORY SFD TO A PORPOTIONAL 2 STORY SFD,  1452 SQFT; ADD A COVERED PORCH AT REAR YARD, TYPE V-B, R3 OCC."
551,13016-10000-23635,"CONVERT EXISTING FAMILY ROOM INTO A NEW MASTER BEDROOM, CONVERT EXISTING LAUNDRY ROOM INTO NEW MASTER BATHROOM, CONVERT EXISTING LINEN/CLOSET INTO NEW LAUNDRY AREA AND MISC REPAIRS AND REHAB; NO ADDITIONAL SQ FT <SEE COMMENTS>"
552,12010-30000-01337,NEW ACCESSORY BUILDING. MOTOR HOME GARAGE.
553,14016-20000-14368,Exterior and interior remodel to SFD.  Convert portion of existing bedroom into 3/4 bathroom. Remodel existing bathroom. Construct non-bearing partition walls and fill-in portion of existing exterior doorway.
554,16016-20000-07391,"NON STRUCTURAL INTERIOR REMODEL TO AN (E) 2-STORY SFD - CONVERT (E) CLOSET TO HALF BATH, CONVERT (E) BATHROOM TO PANTRY, NEW SINK IN (E) LAUNDRY ROOM. ALL WORK PER WFPP."
555,15016-20000-18433,"INTERIOR REMODEL OF KITCHEN AND BATHROOMS. CONVERT (E) LIVING ROOM INTO A NEW BEDROOM, FULL BATHOOM AND CLOSET. REMOVE POST AND REPLACE WITH STRUCTURAL BEAM IN FAMILY ROOM PER ENG"
556,18016-20000-00667,"INTERIOR REMODEL TO CONVERT THE (E) BEDROOM INTO A BATHROOM, AND REMODEL THE (E) BATHROOM AT SECOND FLOOR OF EXISTING TWO STORY SFD."
557,17010-10000-02124,"NEW 2-STORY DUPLEX WITH ATTACHED 3-CAR GARAGE, R3 AND U OCCUPANCY, TYPE VB, NFPA-13D"
558,15014-20000-03919,ADD 20' x 20' ALUMINUM CARPORT ATTACHED TO (E) ACCESSORY LIVING QUARTER/GARAGE BUILDING (1979-VN03984) PER STD PLAN #20
559,17014-20000-01629,"Relocate kitchen, convert living room to bedroom extension, bedroom/laundry room to living/dining room, enclosed irregular shape 12.2' x 14.4' porch to bedroom and add 7.5' x 17' & irregular shape 15.92' x 4.1' to extend bedroom and dining room respectively.  All works are per engineering"
560,17016-20000-05392,"CONVERT (E) 20'-0"" X 23'-6"" PORTION OF (E) SFD TO (N) ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 PER WFPP"
561,14010-20001-02514,(LOT 35) SUPPLEMENT TO 14010-20000-02514 TO CONVERT SFD TO MODEL HOME & DESIGN CENTER
562,16014-10000-01910,"Add uncovered deck to rear of (e) 1-story SFD per engineer's design; Irregular 17'4"" x 30'7"" overall dimensions;"
563,18043-10000-00905,NFPA 13D system for new Accessory Living Quarter with attached garage. 2 inch meter and 2 inch underground.
