,permit_ID,full_description
445,15016-20000-12391,INTERIOR REMODEL TO CONVERT (E) LAUNDRY TO (N) BATHROOM WITHIN (E) ONE STORY DWELLING
446,16016-20000-30032,INTERIOR NON STRUCTURAL REMODELING: CONVERT BATHRO TO LAUNDRY ROOM AND BEDROOM TO BATHROOM.
447,18016-20000-11973,"Convert 17'-9"" x 34'-1"" portion of (e) detached garage/rec room into an Accessory Dwelling Unit per AB 494 AND SB 229. 8'-10"" x 18'-2"" 1- car garage to remain."
448,13014-10000-04853,"CONVERT (E) 20'X20' GARAGE TO STORAGE ROOM  AND ADD (40'-3"" x 20'-9"") TO 1st AND 2nd STORY TO (E) SFD."
449,18019-20000-05891,"DEMO OF EXISTING SINGLE FAMILY DWELLING, GARAGE, AND ACCESSORY LIVING QUARTERS; CLEAR AND FENCE LOT; SEWER CAP IS REQ'D"
450,16010-20002-01154,SUPPLEMENTAL TO CHANGE ADDRESS AND UPDATE LEGAL FROM 22720 W. VANOWEN STREET  TO 6747 N. GLASNER LANE PER TRACT MAP # 72880
451,17014-20000-00741,"CONVERT (E)  20'-0"" X 24'-0"" GARAGE INTO (N) ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069. SEE COMMENTS."
452,16014-20001-05521,"SUPPLEMENT TO ORIGINAL PERMIT TO CONVERT (E) BASEMENT INTO A RECREATION ROOM (HOME THEATER),  AND ADD 5'0"" X 15'0"" PORTION FOR NEW PROJECTION ROOM AND ADD EXTERIOR STAIRWAY."
453,13014-20000-01518,"Convert (E)41' x 13'-6"" irreg. shaped portion of underfloor space on 1st floor into a bedroom, a bathroom & closets.  Convert (E)poriton of bedroom and closet to provide (N)stair on 2nd floor.  Enclose (E)two car carport to convert into garage on 3rd floor.  SEE COMMENTS."
454,17016-10000-07619,"CONVERT LIVING QUARTER INTO AN ACCESSORY DWELLING UNIT.   CONVERT LIVING ROOM TO NEW KITCHEN. PER AB2299 ""COMPLY WITH DEPARTMENT ORDER effective date 12/06/2016. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
455,14016-20000-15749,"RELOCATE KITCHEN INTO LIVING/ DINING AREA AND CONVERT (E) KITCHEN TO BEDROOM AND BATHROOM.  CHANGE OUT WINDOWS, NO CHANGE IN SIZE OR LOCATION. WORK IS PER WFPP."
456,17016-10000-31689,"(E) 1-STORY SFD, REMODEL (E) BATHROOM AND CONVERT DINING AREA SPACE INTO (N) BEDROOM PER WFPP 2017. TOTAL AREA OF REMODEL = 182 SF. NO CHANGE IN FLOOR AREA"
457,13014-20000-04528,Addition of new 2 car garage & convert existing garage to a recreation room. addition of 104.0 S.F. to E. SFD.
458,16016-20000-26919,"INTERIOR REMODEL - CONVERT (E) BEDROOM INTO (N) WALK IN CLOSET, CONVERT (E) FAMILY ROOM TO (N) BEDROOM, REMODEL BATHROOMS. ALL WORK PER DESIGN."
459,17016-30000-26351,Remodel entire house. door and window change out. Convert 3' x  7' portion of garage to shower area for (E) bathroom. Reroof comp shingles.Replace fireplace with Pre-Fab Unit.
460,13014-20001-04427,SUPPLEMENTAL TO #13014-20000-04427 TO CONVERT OPEN TRELLIS INTO A COVERED PATIO 26'x11' 268 SF;
461,14014-20000-02170,"Remodel kitchen, Convert attached carport to LVG-RM with adtn of 8'x14.2' at rear and 4.5' x 14.2' in front; convert maid room and office to new GAR with adtn of 17.8' x 4.5' in front; add 32'9"" x 32'9"" irregular shape (N) 2nd floor for bed/bathrooms and 184 SF non accessible roof deck for new A/C equipment.  *** SEE COMMENT ****"
462,14016-10000-02527,CONVERT 2ND STORY STORAGE TO BATHROOM AND ADD NON-BEARING WALLS AND BUILD IN AT LAUNDRY ROOM; REMOVE WINDOW ON STAIRWAY AND RESIZE WINDOW ON LAUNDRY ROOM; REBUILD WINDING  STAIR.
463,18016-10000-06224,CONVERT EXISTING DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT. ALL WORK PER WFPP.
464,14014-20000-00177,CONVERT EXISTING ATTACHED 2 CAR GARAGE TO A FAMILY ROOM AND ADD NEW 18' X 18' ATTACHED 2 CAR CARPORT PER CITY STANDARD.
465,18016-20000-16316,"CONVERT (E) 20'-0"" x 21'-6"" ATTACHED GARAGE INTO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP"
466,13016-30000-23362,Convert garage to recreation room. add attached carport.  Comply with Department Order dated 04/15/2013.  Permit to expire 30 days from issuance date.
467,17016-20000-02069,"Convert e) dining room and family room to  two bedrooms,, and interior remodel. Remodel kitchen, and add closet to (e) bedroom. Remove and replace three window."
468,13019-20000-02573,DEMOLITION OF SINGLE FAMILY DWELLING & ACCESSORY STRUCTURES. CLEAR THE LOT. SEWER CAP REQUIRED.
469,17016-10000-13346,"INTERIOR REMODEL, CONVERT DINNING ROOM INTO BEDROOM ON 1ST FLOOR; REPLACE PATIO DOOR WITH WINDOW, INFILL DOOR AT KITCHEN, CONVERT CLOSET TO LAUNDRY ROOM"
470,16016-70000-22750,"CONVERT (E) ENCLOSED SERVICE PORCH TO BATHROOM, KITCHEN REMODEL, AND WINDOW CHANGE OUT (SAME SIZE AND LOCATION)"
471,18014-20000-04299,"CONVERT EXISTING GARAGE AND ADD 15' X 17'-6"" TO CREATE AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229"
472,15014-20000-05261,"Remove (E)1'-7"" x 11' irreg. shaped portion of storage.  Convert (E)18'-6"" x 20'-7"" irreg. shaped portion of storage into 2nd dwelling per ZA memo #120.  Add 15'-10"" x 8' addition for storage/bathroom.  Add 17'-6"" x 13'-11"" irreg. shaped trellis to front house.  SEE COMMENTS."
473,15014-10000-04172,"ADD'N ALTERATION TO EXISTING 2 STORY SFD CONVERT 1-CAR GARAGE TO A BEDROOM/BATH RM, &  ENCLOSE EXISTING BALCONY PER ZA-2014-1329 280 (ZAA) ."
474,14016-10000-01720,"INTERIOR REMODEL OF EXISTING 1-STORY SFD TO CONVERT DINING TO BEDROOM, REMODEL BATHROOM AND KITCHEN.  REPLACE 11 WINDOWS . (CREATE 2-BEDROOMS/1-BATH and relocate entry door).   stucco  patch   at  the  exterior   for  the  affected  window  that  are  changed  out.  3  pads   per   foundation  plan   on  sheet  s1.   new    kitchen and  restroom   cabinets,  change out  plumbing  and  electrical   fixtures"
475,18016-10000-18091,CONVERT (E) DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. NO ADDED FLOOR AREA.
476,15020-30000-03101,Shoring (Temporary) for detached accessory living quater
477,15016-20000-02849,NONSTRUCTURAL INT REMODEL - CONVERT (E) DEN TO FAMILY ROOM AND CONVERT EX LAUNDRY RM TO BATHROOM. RELOCATE 2 WATER HEATERS TO SIDE OF BUILDING. ALL WORK PER 2011 WFPP. (ALL WORK WITHIN 11003 ARCHWOOD ST/ REAR UNIT)
478,14016-20000-02259,"INTERIOR REMODEL TO CONVERT MASTER BATHROOM TO WALK IN CLOSET, CONVERT EXISTING BEDROOM TO MASTER BATHROOM, ADD NEW CLOSET AND POWDER ROOM."
479,17014-10000-06142,CONVERT EXITING GARAGE TO ACESSORY DWELLING UNIT AND ADDITION PER AB 2299 AND SB 1069
480,17014-20000-06390,"13'-1"" X 23'-6"" ADDITION TO AND CONVERT (E) DETACHED GARAGE INTO ACCESSORY DWELLING UNIT (720 SF) PER AB 2299 AND SB 1069. ALL WORK PER WFPP."
481,16010-30000-01485,(N) detached pool bathroom/sauna (accessory to (N) SFD).
482,19016-20000-01345,"CONVERT 18-2"" X 22'-0"" (E)DET. GARAGE INTO A NEW ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. WORK DONE PER WFPP."
483,16010-20001-01170,SUPPLEMENTAL TO CHANGE ADDRESS AND UPDATE LEGAL FROM 22720 W. VANOWEN STREET  TO 6730 N. GLASNER LANE PER TRACT MAP # 72880
484,18016-20000-34915,"Convert existing 13'4"" X 13'8"" irr-shaped family room to bedroom"
485,16016-20000-16757,"NON STRUCTURAL INTERIOR REMODELING:  CONVERT IRR SHAPE 10'11"" X 20'7"" PORTION OF 2ND FLOOR  FAMILY ROOM TO (N) BEDROOM WITH 3/4 BATHROOM."
486,18010-10000-03274,NEW ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 UNDER WFPP.
487,18043-20000-03041,"NEW 13D SYSTEM FOR 2 STORY GARAGE WITH ADU ON 2ND FLOOR. 1 INCH METER, NO BACKFLOW"
488,17010-20000-04857,"NEW 18'-10"" X 19'-0"" 2-STORY ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069. ALL WORK PER ENGINEERING."
489,17014-20000-03609,"ENCLOSE 17' X 6'-1"" BALCONY AND CONVERT (E) ATTACHED GARAGE AND RECREATION ROOM TO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069"
490,16016-70000-07796,"Interior alteration to existing front unit to convert an existing bedroom into a bathroom, laundry, and closet."
491,13010-10000-00867,"CONSTRUCT 31'3"" X 18' IRREGULAR SHAPE DETACHED ACCESSORY BUILDING CONSISTS OF SINGLE CAR GARAGE (19' X 9'9"" - 185 SF), STORAGE (118 SQFT), LAUNDRY AREA (70 SQFT) WITH  RELOCATED WATER HEATER.  ALL PER ENGINEERING."
492,14014-30000-02390,"Addition, remodel, convert attached garage to bathrooms/bedroom, and alterations to create a one story single family dwelling with attached carport. All work per engineers design.(see comments)"
493,17010-30001-03592,Supplemental to 17010-30000-03592 to add two beams in ADU.
494,18010-20002-01599,REVISE PLOT PLAN TO RELOCATE  PARKING STALL FOR ADU TO FRONT OF EXISTING GARAGE. NO OTHER CHANGES.
495,15016-70000-13031,CONVERT THE EXISTING DUPLEX INTO A SFD BY REMOVING A PORTION OF THE INTERIOR WALL. REMOVE A PORTION OF BUILDING TO CREATE THE 10FT. SEPARATION BETWEEN GARAGE AND ACCESSORY BLDG. AND THE 5 FT. REQUIRED SIDE YARD.
496,17016-20000-22916,NON STRUCTURAL INTERIOR REMODEL TO CONVERT POTION OF (E) LIVING ROOM TO CREATE A BEDROOM. REMODEL (E) KITCHEN AND BATHROOM.
497,15019-10000-04580,DEMO EXISTING ACCESSORY BUILDING. HAND WRACK.
498,18016-20000-35169,CONVERT THE (E) 21'-2''x 22'-9'' STORAGE AREA INTO A (N) RECREATION ROOM/ STORAGE.
499,16010-20001-01160,SUPPLEMENTAL TO CHANGE ADDRESS AND UPDATE LEGAL FROM 22720 W. VANOWEN STREET  TO 6727 N. GLASNER LANE PER TRACT MAP # 72880
500,13030-30000-06122,"Excavation and backfill for propose house with basement, new accessory building, and pool."
501,16016-10001-14036,SUPPLEMENTAL PERMIT 16016-10000-14036 TO CONVERT (E) SUNROOM TO WALK-IN CLOSET AND REMOVE PROPOSED WALK-IN CLOSET FROM FLOOR PLANS TO EXPAND BEDROOM AREA AND INSTALL ELECTRICAL PANEL.
502,15014-20000-01475,"CONVERT EXISTING 21'-4"" X 8'-2""  PATIO ON FIRST FLOOR INTO LIVING SPACE AND REMODEL OF EXISTING TWO STORY SFD."
503,18010-40000-03513,(N) two story ADU with deck over 3 car garage
504,18014-30001-05770,Supplemental to 18014-30000-05770 to reduce size of ADU
505,20019-10000-01460,"DEMO EXISTING 1430SF 1 STORY SFD AND (E) 221 SF ADU (2)BUILDINGS "" CLEAR LOT PER HAND WRECKING METHOD"""
506,19016-20000-38483,CONVERT (E) DET. GARAGE TO ACCESSORY DWELLING UNIT
507,19043-20000-01895,"(N) 44'6"" X 29'4"" IRREGULAR SHAPED  ACCESSORY LIVING QUARTERS WITH 8'10"" X 5' ATTTACHED PORCH. ALL WORK PER ENGINEERING"
508,18016-20000-09960,"CONVERT (E) 20'-5"" X 22'-2"" DETACHED RECREATION ROOM TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP."
509,18010-20001-06065,Supplemental permit to 18010-20000-06065 relocate existing accessory dwelling unit
510,19016-30000-20580,"Interior remodel to existing SFD.  Remodel existing bathroom, convert kichten into bedroom and bathroom and convert dining room into kitchen."
511,19016-20000-14332,Convert attached garage to accessory dwelling unit per AB 494 & SB 229.  All works are per engineer.
512,18010-30000-00481,NEW Accessory Dwelling Unit  per AB 494 and AB 229
513,19010-20000-04595,"(N) 29' X 16'-8"" DETACHED ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 ALL WORK PER WFPP."
514,19016-10000-05892,"CONVERT  OF (E) 30'3-1/2"" X 18'3-3/16"" GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER ENGINEERING"
515,18016-20000-40438,CONVERT EXISTING ATTACHED GARAGE TO  ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.  ALL WORKS ARE PER WFPP.
516,18043-20000-04542,"NEW 13D SYSTEM FOR AN ADU. 1 INCH METER, NO BACKFLOW"
517,19016-10000-18335,CONVERSION OF DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 299
518,18016-20000-38284,"CONVERT (E) 18'-2"" X 20'-2"" DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP."
519,13014-20000-04117,"REMOVE UNPERMITTED DWELLING CONVERTION IN ACCESSORY BLDG.  CONVERT CARPORT, WORKSHOP AND PATIO COVER TO GARAGE, RECREATION ROOM AND PATIO COVER. ADD STORAGE SHED AND POOL BATHROOM.  THIS WORK IS FOR COMPLIANCE WITH INSPECTORS ORDER #507342."
520,18014-20000-06355,ADD IRREGULAR SHAPE 27' X 19' TO DETACHED GARAGE AND CONVERT TO ACCESSORY DWELLING UNIT PER AB494 & SB229 ALL WORKS ARE PER WFPP.
521,17016-20000-35087,CONVERT THE EXIST. 20' x 20' RECREATION ROOM INTO AN ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 AND WFPP
522,18014-20000-01964,CONVERT 20' x 19.5' DETACHED GARAGE TO  ACCESSORY DWELLING UNIT WITH 9' x 20' ADDITION PER AB 494 AND SB 229 . ALL WORK PER ENGINEERING.
523,18010-20000-02054,NEW 40' X 29' ACCESSORY DWELLING UNIT PER AB 494 & SB 229
524,18014-10001-00469,SUPPLEMENTAL PERMIT TO 18014-70000-00469 TO CHANGE ADU FROM RAISED FLOOR TO SLAB ON GRADE. NEW DETAILS.
525,18010-10000-01360,"39'-3"" x 29'-6"" DETACHED ACCESSORY DWELLING UNIT PER AB494 AND SB229 WITH ATTACHED GARAGE"
526,18016-20000-23447,CONVERT (E) 18' X 18' DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP.
527,20042-20000-05431,SEWAGE EJECTOR FOR ADU
528,19010-20000-04698,"(N) 16'-10"" x 27' ONE STORY, TYPE VB,  ACCESSORY DWELLING UNIT PER AB 494 AND SB229.  ALL WORK PER WFPP"
529,19014-20000-01454,"CONVERT THE (E) 20'6""X11'6"" ATTACHED GARAGE TO BEDROOM; 18'4""X13'10"" & 12'1""X28'7"" ADDITIONS TO (E) AND REMOVE 2ND STORY TO MAKE SFD ONLY 1 STORY. SEE COMMENTS"
530,19016-20000-15963,"CONVERT (E) 18'-3"" X 20'-2"" DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP."
531,17016-20000-28051,CONVERT 380ATTACHED GARAGE TO ACCESSORY DWELLING UNIT AND INCLUDE 629 S F PORTION OF (E) SFD TO THE NEW ADU. CONVERSION PER AB 2299 AND SB 1069.  COMPLY WITH DEPARTMENT ORDER effective date 08/09/2017. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE.
532,18016-20000-15973,CONVERT EXISTING DETACHED GARAGE INTO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
533,16016-20000-23221,"CONVERT (E) 30' x 20' IRREGULAR SHAPE RECROOM TO (N) ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069. ALL WORKS PER WFPP.  ""COMPLY WITH DEPARTMENT ORDER effective date 07/26/2016. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE""."
534,18014-30000-01344,ADDITION AND CONVERSION OF (E) GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
535,17016-20000-24342,"ENCLOSE AND CONVERT (E) 7'-9"" x 12'-6"" TO ADD BEDROMM, INTERIOR REMODEL TO CHANGE LAYOUT OF (E) TWO BEDROOMS, RELOCATE THE KITCHEN TO (E) ONE STORY SFD. ALL WORK PER WFPP. SEE COMMENTS."
536,18016-20000-07876,CONVERT THE EXIST. ATTACHED 18' x 22' GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP.
537,18014-20000-06322,"18'-4"" X 14'-6"" ADDITION TO (E) GARAGE TO CONVERT TO  ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 . ALL WORK DONE PER WFPP."
538,14016-70000-18852,Interior alteration to convert the existing closet into a bathroom.
539,18010-30000-00303,NEW ACCESSORY DWELLING UNIT AT REAR OF PROPERTY.
540,18016-20000-15300,CONVERT (E) (18'X22') GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229   COMPLY WITH DEPARTMENT ORDER effective date 02/22/2018. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE
541,18010-20000-01395,"(N) Detached accessory dwelling unit (30'-5""x39') PER AB 494 & SB 229"
542,18010-20000-05458,PROPOSED NEW DET 1-STORY ACCESSORY DWELLING UNIT PER AB494 AND SB229 WITH ATT PATIO COVER. (1 OF 2)
543,19010-20000-00784,NEW DETACHED ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
544,18010-20000-03471,"NEW 20' X 25'-6"" 2-STORY ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 PER ENGINEERING"
545,19016-70000-00097,ALTERATION TO CONVERT (E) SFD TO DUPLEX. NO FLOOR AREA  ADDED
546,18014-20000-02146,"Convert bedroom to family room and add irregular shape 29'6"" x 16'-2"" for new bedroom/bathroom per engineering"
547,19016-20000-27202,"CONVERT (E) DET. GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229, 2ND FLOOR RECREATION ROOM TO REMAIN. NO INTERIOR ACCESS."
548,19014-10000-03185,CONVERT (E) GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229  W/NEW ADDITION. ALL WORK PER ENGINEERING DESIGN.
549,18016-20000-21548,CONVERT DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
550,18016-20000-26625,CONVERT (E) 20' X 20' GARAGE INTO A (N) ACESSORY DWELLING UNIT PER AB 494 AND SB 229. WORK PER DESIGN.
551,19043-20000-04997,"NFPA 13D system for ADU. Shared 1"" meter with 1 1/4"" underground."
552,18010-20000-03652,"NEW 40' X 21'8"" DETACHED ACCESSORY DWELLING UNIT AS PER AB 494 AND SB 229. ALL WORK PER WFPP"
553,18014-20000-03825,"CONVERT CLOSET TO TV STATION,  ADD 8' X 12'4"" TO EXTEND KITCHEN AND CREATE OPENING ON EXTERIOR WALL FOR NEW SIDE ENTRY PER ENGINEERING"
554,19010-20000-00796,"(N) DETACHED 19' 1"" X 28' 3"" 1-STORY ACCESSORY DWELLING UNIT PER AB 494 & SB 229. ALL WORK DONE PER WOOD FRAME PRESCRIPTIVE PROVISIONS."
555,18014-20000-06566,"CONVERT (E) 18'-3"" X 20'-0"" DETACHED GARAGE AND ADD 10'-0"" X 20'-0"" FOR (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER ENGINEERING."
556,18010-20000-05505,"NEW 21' 8"" X 40' DETACHED 1-STORY ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK DONE PER WOOD FRAME PRESCRIPTIVE PROVISIONS."
557,18016-20000-27195,"CONVERT (E) 18'-4"" x 26'-1"" DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229."
558,19043-20000-02553,"NEW 13D SYSTEM FOR 1 STORY ADU. 1 INCH METER SHARED WITH MAIN HOUSE, NO BACKFLOW"
559,19016-20000-26194,CONVERT THE DET. GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
560,20016-10000-03844,PROPOSED REMODEL TO SINGLE FAMILY DWELLING TO CONVERT TWO CLOSETS TO BATHROOM AND BONUS ROOM TO BEDROOM
561,18016-20000-17033,"CONVERT 18'-2"" x 22'-5"" ATTACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229."
562,19010-10000-00569,NEW 1-STORY DETACHED ACCESSORY DWELLING UNIT PER AB494 AND SB229 PER WOOD FRAME PRESCRIPTIVE PROIVISIONS
563,16019-30000-03673,"DEMOLITION OF (E) 2-STORY TYPE VB DUPLEX AND DETACHED ACCESSORY STORAGE BUILDING TO CLEAR LOT. DPI + POSTING UNDER NO. 16019-30000-03485, SEWER CAP AND PROTECTION FENCE REQUIRED."
564,17010-20000-01355,NEW 26' X 33' ACCESSORY DWEILLING UNIT PER AB2299 AND SB1069; EQUIPPED WITH NFPA 13-D FIRE SPRINLERS THROUGHOUT
565,20016-10000-02678,"REMODEL EXISTING SFD BY CONVERTING  BEDROOM CLOSEST TO MASTER BATH ADD MASTER CLOSET, NEW OPENING REMOVE CEILING (PLASTER) AND (E) INSULATION ADD 1335 SQ. FT. OF INSULATION DRY WALL APPROXIMATELY 1600 SQ. FT. ALL WORK PER WFPP"
566,17010-10000-03536,NEW 2-STORY ACCESSORY DWELLING PER AB 2299 AND SB 1069.
567,18010-10000-00175,PROPOSED DETACHED ACCESSORY DWELLING UNIT.
568,18016-20000-40937,CONVERT (E) DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. COMPLY WITH DEPARTMENT ORDER effective date 11/14/2017. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE
569,19010-20000-01433,NEW ACCESSORY DWELLING UNIT 50'X22' PER AB 494 AND SB 229
570,16016-20000-06053,"CONVERT THE (E) 23'-4"" x 20'-4"" GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069 AND REMODEL (E) KITCHEN, DINING ROOM & LAUNDRY ROOM AND CHANGE WINDOWS & DOORS AND ENCLOSE (E) 6'-10"" x 20'-4"" BREEZEWAY TO ENLARGE DINING ROOM & (E) KITCHEN."
571,17016-20000-33844,"CONVERT OFFICE PORTION OF EXISTING OFFICE & DUPLEX BLDG INTO 3 BEDRMS, 2 BATHRMS AND KITCHEN/LIVING RM AND DINING RM. CONVERT EX KITCHEN/LIV RM WITHIN EX UNIT INTO FAMILY RM. ALL WORK WITHIN 1020 E 'L' STREET ADDRESS. SEE COMMENTS."
572,15019-20000-04284,"DEMO (E) SFD, GARAGE AND TWO ACCESSORY STRUCTURES TO CLEAR LOT"
573,18019-70000-05421,DEMOLITION OF (E) SINGLE FAMILY DWELLING AND (2) ACCESSORY STORAGE BUILDINGS TO CLEAR THE LOT. SEWER CAP AND FENCE REQUIRED.
574,17010-70000-00948,NEW ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069.  ADD 690 SF TO EXISTING GARAGE TO CREATE NEW ACCESSORY DWELLING UNIT
575,17014-20000-06020,"ENCLOSE AND CONVERT (E) 8'-0"" X 6'-0"" COVERED PATIO INTO LAUNDRY ROOM. ENCLOSE (E) 7'-0"" X 7'-0"" PATIO COVER TO ENLARGE BATHROOM. 10'-8"" X 14'-0"" ADDITION TO ENLARGE (E) BEDROOM. ALL WORK PER WFPP."
576,19016-30000-28664,CONVERSION OF (E) GARAGE INTO AN ADU PER SB229& AB494
577,14016-20002-01031,"Supplemental to correct address and use code.  Department error, no fee charged"
578,19010-20000-03974,"NEW IRREGULAR 39' X 40' 1-STORY DETACHED ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP. ""COMPLY WITH DEPARTMENT ORDER EFFECTIVE DATE 9/20/19. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE."""
579,18010-20000-05457,PROPOSED NEW DET REC RM BLDG W/ ATT 2-CAR GARAGE (BOTH ACCESSORY TO EX MAIN DWELLING UNIT). ALL WORK PER WFPP. (2 OF 2)
580,17030-10000-03528,"GRADING PERMIT FOR ADU, 1 STORY ~96 CUYDS, GRADE BEAMS AND CASSIONS, REMOVE AND RECOMPACT 24"""
581,18043-20000-01901,"NEW 13D SYSTEM FOR 1 STORY ADU. 1 INCH METER, NO BACKFLOW"
582,18016-20000-16520,"CONVERT (E) (18'-3"" x 20'-2"") DETACHED GARAGE/REC. ROOM INTO (N) ACCESSORY DWELLING UNIT/REC. ROOM PER AB 494 AND SB 229."
583,19043-20000-01289,"NEW 13D SYSTEM FOR 1 STORY ACCESSORY DWELLING UNIT. 1 INCH METER, NO BACKFLOW"
584,18010-10000-00049,NEW DETACHED 556 SQ FT. ACCESSORY DWELLING UNIT PER AB 494 AND 229.
585,18016-20000-36741,CONVERT DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
586,18014-20000-03194,20'X10' ADDITION & CONVERT 20'X20' ATT. GARAGE TO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP
587,19016-40000-10478,Convert (E) Detached garage (364 SF) to Accessory Dwelling Unit per SB229 and AB494.  All work per engineered design.
588,15016-10000-07886,"TENANT IMPROVEMENT CONVERT PORTION OF BEDROOM INTO FULL BATHROOM AND ADD TWO CLOSETS.  all  work  on the  second  floor.  all   work  per  p/bc2011-004.    COMPLY WITH DEPARTMENT ORDER effective date 09/24/2014. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE""."
589,18016-20000-40252,"REMOVE 1' X 18'2"" PORTION OF (E) GARAGE  AND CONVERT (E) 18'-2"" X 19'-0"" DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.  ALL WORK PER ENGINEERING"
590,19016-20000-16044,CONVERT EXISTING DETACHED REC ROOM / PATIO COVER TO ACCESSORY DWELLING UNIT (745 SF) PER AB 494 AND SB 229. COMPLY WITH DEPARTMENT ORDER effective date 05/09/2019. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE.
591,18016-20000-36940,CONVERT DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 & SB 229
592,19010-30000-02339,(N) detached ADU at rear of property per AB494 & SB229.
593,19016-20000-12233,CONVERT (E) STORAGE & LAUNDRY @ GROUND FLOOR TO LIVING SPACE (528 SF).
594,19016-20000-22239,CONVERT (E) 16' X 35' DETACHED RECREATION ROOM TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP.
595,19016-20000-01268,CONVERT GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 & SB 229
596,18016-20000-21631,CONVERT (E) ATTACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 & SB 229.
597,18016-20000-23994,"CONVERT (E) 24'-5"" X 22'-5"" DETACHED GARAGE INTO ACCESSORY DWELLING UNIT PER AB 494 SB 229."
598,18016-20000-12941,"CONVERT (E) 20'-2"" x 20'-3"" ATTACHED GARAGE INTO (N)  ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 AND INTERIOR REMODEL TO (E) BEDRROM IN (E) SFD TO ADD (N) BATHRROM. ALL WORK PER ENGINEERING."
599,18016-20000-16421,"CONVERT (E) 19'-6"" X 20'-5"" DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER ENGINEERING."
600,18016-20000-37461,"CONVERT (E) 18'-0"" X 20'-3"" ATTACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER ENGINEERING."
