,permit_ID,full_description
489,17014-20000-02882,"IRREGULAR 24'-10"" X 12' ADDITION TO (E) GARAGE & CONVERT (E) GARAGE TO ACCESSORY DWELLING UNIT PER AB 2299 AND SB1069. WORK PER ENGINEERING"
490,17016-10000-15757,CONVERT PORTION OF (460 SF) (E) GARAGE TO ADU PER AB 1069 AND SB2299.
491,18016-20000-40082,"CONVERT (E) 20'-0"" X 20'-1"" ATTACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER DESIGN."
492,18010-10000-02803,NEW ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 USING WFPP.
493,17016-10000-11607,CONVERT 2 CAR GARAGE TO ACCESSORY DWELLING UNIT per AB 2299 & SB 1069
494,17016-20000-29164,CONVERT (E) ATTACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB2299 & SB1069
495,18014-10000-04885,NEW ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
496,18010-20000-00470,NEW TWO STORY ACCESSORY DWELLING UNIT W/ ATT. GARAGE FOR MAIN DWELLING PER AB494 AND SB229. ALL WORK PER ENGINEERING.
497,18016-20000-38870,CONVERT (16' x 24') GROUND FLOOR  OF 2-STORY ACCESSORY BUILDING (VN25623/81) TO  ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 AND ADD 1/2 BATHROOM AND 10 SF BAR COUNTER TO 2ND FLOOR RECREATIOIN ROOM.  ALL WORKS ARE PER WFPP.
498,18016-20000-40844,"Remocel kitchen, convert portion of laudry room to 3/4 bathroom, enclose 7'11"" x 4'2"" roofed area for hallway and convert attached garage to accessory dwelling unit with new slab on grade per AB494 & SB229.  All works are per WFPP"
499,18014-20000-02875,"CONVERT (E) 20'-0"" X 20'-0"" DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229, ADD 18'-0"" X 12'-0"" BEDROOM, CLOSET AND 12'-0"" X 18'-0"" 1-CAR CARPORT. COMPLY WITH DEPARTMENT ORDER EFFECTIVE DATE 5/4/18. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE."
500,18016-20000-19725,CONVERT (E) ATTACHED GARAGE INTO ACCESSORY DWELLING UNIT (354 SQ FT) PER AB 494 AND SB 229.
501,18016-20000-32010,CONVERT (E) 20'-2'' X 20'-2'' DETACHED GARAGE INTO AN  ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. WORK PER ENGINEERING.
502,17016-30000-08696,convert existing closet to powder room no structural changes.
503,18016-10000-26258,CONVERT (E) GARAGE AND 6'x 18' PORTION OF (E) WORKSHOP TO ACCESSORY DWELLING UNIT PER AB 449 AND SB 229 AND DEMOLISH 5'x 18' OF (E) WORKSHOP
504,17016-30000-37963,CONVERSION OF (E) GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069
505,17010-70000-03604,(N) 2 story Accessory Dwelling Unit with attached garage per AB2299 and SB1069.
506,17016-10000-33789,"CONVERT ( E ) DETACHED TWO CAR GARAGE TO A NEW ACCESSORY DWELLING UNIT ,  PER AB 2299 & SB 1069 . ALL WORK PER WFPP."
507,18010-20000-00281,CONSTRUCT 20' X 20' (2)-STORY ACCESSORY DWELLING UNIT PER AB 494 & SB 229
508,18016-20000-15308,"CONVERT (E) 20'-2"" x 20'-3 DETACHED GARAGE AND 17'-0"" x 17'-0"" ADDITION FOR (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP."
509,17010-10000-02517,NEW 2-STORY ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069
510,17014-20000-01685,"CONVERT (E) 16'-1"" X 20'-6"" ATTACHED GARAGE TO A (N) ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069, ADD 19'-11"" X 20'-6"" FOR NEW FAMILY ROOM AND KITCHEN. ALL WORK PER DESIGN."
511,13014-20000-01105,ADD 18'-6'' X 25'-0'' MASTER BED RM TO (E) 1-STORY SFD AND CONVERT (E) BED RM INTO A NEW MASTER BATH AND HALLWAY.
512,16014-30002-04577,SUPPLEMENTAL TO *16014-30000-04577 to convert attached rec room to ADU per AB 2299 and SB 1069.
513,17016-70000-19171,CONVERT PORTION OF EXISTING SINGLE FAMILY DWELLING TO  ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069
514,18010-70000-02875,(N) 2 STORY AT THE REAR ADU PER AB494 AND SB229
515,18014-20000-01070,"CONVERT (E) 20'-10"" X 21'-4"" DETACHED GARAGE AND ADD IRREGULAR 28'-5"" X 44'-4"" FOR NEW ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER ENGINEERING DESIGN."
516,17014-10000-06480,GARAGE CONVERSION TO ADU PER AB 2299 & SB 1069 AND ADDITION OF 102SF
517,17016-30000-32481,"interior remodel to an existing SFD to convert tub to shower, shower to closet and replace 2 window with 1 window. work per WFPP"
518,18016-20000-19134,CONVERT (E) 20'-7''x 20'-7'' ATTACHED GARAGE NTO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER ENGINEERING.
519,13014-10000-00369,"CONVERT EXISTING UNUSED CRAWL SPACE INTO A  MASTER BEDROOM  AND PROVIDE  INTERAL ACCESS STAIR  TO STREET LEVEL FLOOR,NO CHANGE IN EXISTING  HEIGHT,PARKING ,  AND FOOTPRINT OF BUILDING"
520,18016-10000-29857,CONVERT EXISTING DETACHED GARAGE/LAUNDRY ROOM INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
521,17016-20000-30261,Convert (e) 20' x 24' attached garage to Accessory Dwelling Unit per AB2299 & SB 1069
522,18010-20000-03907,"NEW IRREGULAR SHAPE 28'2"" x 24' SINGLE STORY DETACHED ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.  ALL WORKS ARE PER ENGINEERING"
523,15016-20000-08542,INTERIOR REMODEL: CONVERT (E) UNDER STAIR STORAGE SPACE INTO NEW BATHROOM  AND CONVERT (E) FAMILY ROOM TO DEN TO (E) SFD.
524,17010-20000-03045,"(N) 27'-0"" x 20'-0"" Two-Story Accessory Dwelling Unit per AB 2299 & SB 1069."
525,18016-20000-33579,"CONVERT(E) 20' X 18'4""  DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 & SB 229. ALL WORK PER WFPP"
526,18016-10000-22800,CONVERT (E)  18' X 20' GARAGE TO ACCESSORY DWELLING UNIT PER AB 494  AND  SB 229
527,18016-10000-16447,CONVERT (E) KITCHEN INTO A BEDROOM IN WEST UNIT IN EXISTING DUPLEX; KITCHEN TO BE RELOCATED TO (E) DINING ROOM AREA; NEW LAUNDRY CLOSET; REPLACE EXTERIOR DOOR WITH WINDOW. ALL WITHIN (E) SQUARE FOOTAGE AND BUILDING ENVELOPE. ALL WORKS PER WFPP
528,18014-10000-06723,"CONVERT DETACH ACCESSORY BUILDING TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 WITH PATIO ADDITION.   ""COMPLY WITH DEPARTMENT ORDER effective date 10/30/2018. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
529,17016-70000-25813,"CONVERT 2ND FLOOR OF EXISTING SINGLE FAMILY DWELLING TO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 (SEE COMMENTS).  ""COMPLY WITH DEPARTMENT ORDER effective date 01/31/2017. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
530,17014-30000-06438,CONVERSION OF (E) 1-STORY TYPE VB ATTACHED GARAGE INTO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069.  COMPLY WITH DEPARTMENT ORDER effective date 10/05/2017.  PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE.  CEIS Case Number is 787243.
531,14014-70000-05220,PROPOSED 1709 SQ FT ADDITION TO EXISTING SFD AND REMODEL TO CONVERT INTO DUPLEX.
532,17010-10000-02143,2-STORY ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 & STORAGE ADDITION TO EXISTING 1-STORY GARAGE.
533,18016-20000-14754,CONVERT (E) DETACHED GARAGE INTO (N) ACCESSORY DWELLING UNIT PER AB 494 & SB 229.
534,17016-20000-14666,"CONVERT 22'-3"" X 20'-3"" DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069"
535,17014-10000-02682,Convert existing 16'x18' garage to Accessory Dwelling Unit per AB 229 & SB 1069. See comments.
536,18016-20000-11692,"Remodel bedrooms, add 3/4 bathroom within dwelling, convert dining room to bedroom, convert 9' x 5' portion of  attached garage to extend laundry room and another irregular shape 19'-2"" x 21' portion of garage area to accessory dwelling unit per AB494 & SB229"
537,18016-20000-13498,"CONVERT (E) 18'-0"" x 20'-0"" ATTACHED GARAGE INTO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229."
538,18016-20000-03449,CONVERT THE EXISTING 20' X 20' DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP
539,18016-20000-31145,CONVERT (E) ACCESSORY LIVING QUARTERS TO (N) ACCESSORY DWELLING UNIT PER AB 494 & SB 229.
540,16016-20000-24833,CONVERT PORTION OF HALLWAY TO EXPAND AND REMODEL (E) BATHROOM
541,18014-20001-05899,"SUPPLEMENTAL PERMIT OF 18014-20000-05899 TO REVISE  ACCESSORY DWELING UNIT DIMENSION  FROM 18'3"" X 18'4"" TO 18' X 18' AND SIZE OF ADDITION FROM 9'6"" X 18'4"" TO 9'6"" X 18' - SEE COMMENTS"
542,18016-70000-03828,CONVERT (E) RECREATION ROOM TO ACCESSORY DWELLING UNIT AB229 AND AB494
543,17010-10000-05172,DETACHED ONE STORY ADU PER AB 2299  AND SB 1069
544,14016-30000-11361,Remodel 3 bathrooms and convert portion of recreation room into 3/4 bathroom in the existing accessory living quaters.  Remove and construct non-bearing walls.
545,17016-10000-26822,CONVERT (E) 1-STORY TYPE VB DETACHED TWO CAR GARAGE INTO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069
546,18014-20000-00527,"CONVERT (E) 20'-6"" X 24' ATTACHED GARAGE AND ADD 15'-10"" X 29'-6"" W/ 4'-6"" X 6'-0"" PORCH FOR (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP."
547,18014-30000-03606,CONVERT (E) GARAGE TO ACCESSORY DWELLING UNIT AND ADD 280 SF PER AB494 AND SB229
548,16014-10000-02233,"CONVERT (E) FIRST FLOOR BALCONY TO (N) OFFICE,  ADD SECOND FLOOR  MASTER SITTING ROOM AND ROOF ABOVE, AND ADD (N) MASTER BALCONY OVER (N) OFFICE TO (E) 3 STORY SFD"
549,17014-10000-03952,Irregular L shaped addition to existing garage for new accessory dwelling unit per AB 2299 and SB 1069.
550,18016-20000-02653,"CONVERT 22'-8"" X 21'-1"" GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229"
551,18010-20000-01195,(N) 2-STORY ACCESSORY DWELLING UNIT PER AB494 & SB229
552,18016-10000-27789,"CONVERT (E) ATTACHED GARAGE INTO (N) ADU, INCLUDE EXISTING BEDROOM AS A PART OF ADU. DEMO (E) LAUNDRY AND (E) FIREPLACE BY REMOVING NON-LOAD BEARING WALLS. ""COMPLY WITH DEPARTMENT ORDER effectuve date 09/14/2016. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE""."
553,17010-10000-00116,New detached Accessory Dwelling Unit per AB2299 and SB 1069
554,17014-30000-02597,addition and convert (e) garage to ADU per AB 2299 and SB 1069
555,17010-20000-04936,"NEW 30'X28'6"" IRREGULAR SHAPED 2-STORY ACCESSORY DWELLING UNIT WITH ATTACHED GARAGE PER AB 494 & SB 229"
556,18016-20000-29684,"CONVERT 18'-2"" X 20'-2"" ATTACHED STORAGE TO  ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP."
557,18016-20000-39154,"CONVERT  (E) GARAGE INTO  NEW  ACCESORY DWELLING UNIT PER AB 494 AND SB 229, AND ADD 4' X 4' PATIO COVER; ALL WORK PER WFPP."
558,17016-20000-23607,"CONVERT THE EXIST. 22'-6"" x 20' DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069."
559,17016-10000-15253,"CONVERT (E) GARAGE (20'x20', 400 SF) TO ACCESSORY DWELLING UNIT PER AB1069 AND SB2299 AND ONE-STORY GROUND FLOOR ADDITION (11'-11"" x 18'-7"", 221.5 SF) TO THE ADU.  ALL WORK TO BE PER WFPP."
560,17010-20000-02039,"(N) 29'-0"" x 40'-0"" Accessory Dwelling Unit per AB 2299 and SB 1069. All works per WFPP."
561,18014-20000-04438,"CONVERT (E) ATT. GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 & SB 229 AND ADD (N) 12'-0"" x 26'-5"" PATIO COVER. ALL WORK PER WFPP.  OMPLY WITH DEPARTMENT ORDER effective date 05/17/2018. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE."
562,17014-20000-05009,"CONVERT THE EXIST. 18' x 20' DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069 AND ADD 16'-1"" x 14'-10"" TO EXPAND ACCESSORY DWELLING UNIT."
563,17010-20000-01428,"(N) 35'-0"" X 30'-0"" ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069. ALL WORK PER WFPP."
564,18010-30000-01934,new 400 sf detached ADU per AB494 & SB 229. All work per WFPP
565,18016-20000-35317,ECPC WALK IN: CONVERT THE (E) ATTACHED 22'X20' GARAGE INTO A (N) ADU PER AB 494 AND SB 229 FOR ACCESSORY DWELLING UNITS.
566,17014-10000-01386,"Change 18'x18' existing garage to ADU. Add 16'-6""x15' to create (N) ADU per AB 2299 and SB 1069. New Address for ADU 4505 N. Kraft Ave"
567,17014-20000-06243,"ADD 10'-2"" X 24'-3"" AND CONVERT THE (E) DETACHED 2-CAR GARAGE  INTO A (N) ACCESSORY DWELLING UNIT PER AB229 & SB1069. WORK PER WFPP."
568,16014-20000-05322,"CONVERT (E) ATT. GARAGE TO REC. ROOM AND STORAGE. ADD ATTACH 21'6"" x 20' CARPORT AND ADD 8'6"" x 23' PATIO COVER. ALL WORK PER ENGINEERING. SEE COMMENTS."
569,18016-20000-36911,"CONVERT 21'-6"" X 18'-8"" (E) DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. WORK DONE PER WFPP."
570,17010-20000-00818,"NEW 18' X 32'-7"" 2-STORY ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069. <NFPA-13D SPRINKLERED THROUGHOUT>. WORK PER ENGINEERING. ONE ADDITIONAL PARKING REQUIRED"
571,18016-20000-04800,"CONVERT 20'-8"" X 20'-2"" ATTACHED GARAGE INTO ACCESSORY DWELLING UNIT (418 SQ FT) PER AB 494 AND SB 229. REMOVE 12'-0"" X 19'-0"" REAR PATIO COVER."
572,17016-20000-18892,ECPC - CONVERT 744SF GARAGE TO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069.
573,18014-20000-03541,"CONVERT (E) 20'-2"" X 18'-2"" DETACHED GARAGE AND 20'-2"" X 8'-5"" ADDITION FOR (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER ENGINEERING."
574,18014-30000-01428,ADDITION TO THE (E) GARAGE USING WFPP AND CONVERT THE GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
575,18016-20000-23695,"CONVERT (E) 23'-0"" X 21'-6"" ATTACHED GARAGE INTO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229"
576,18016-70000-15941,CONVERT (E) GARAGE TO ACCESSORY DWELING UNIT PER AB 494 AND SB 229
577,18016-70000-09597,ALTRATION TO (E) 2 STORY SINGLE FAMILT DWELLING TO CREATE AN ACCESSORY DWELLING UNIT.  ACCESSORY DWELLING UNIT AT FIRST FLOOR.  SINGLE FAMILY DWELLING AT SECOND FLOOR.
578,18010-20000-02468,"NEW 40' x 25'3""  ACCESSORY DWELLING UNIT PER AB 494 & SB 229"
579,18016-10000-05409,"CONVERT 21'-1""x 21'-6"" ODD SHAPED PORTION OF EXISTING ATTACHED GARAGE TO ACCESSORY DWELLING UNIT"
580,18010-20000-00310,NEW 20FTx 24FT DETACHED ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. WORK PER LA STD WFPP..
581,17016-20000-29372,"CONVERT (E) 19' X 21'1"" ATTACHED GARAGE TO ACCESSORY DEWELLING UNIT PER AB2299 AND SB 1069 AND WFPP"
582,15016-10000-17077,Convert (E) carport to garage.
583,18016-20000-37786,"NONSTRUCT INT REMODEL - CONVERT EX LAUNDRY RM INTO BATHRM. REMODEL EX BATHRM (REMOVE AND REPLACE EX FIXTURES), REMODEL EX KITCHEN & ADD ISLAND PER PLAN."
584,13041-10000-06377,photovoltaic system for single family dwlling. system size 15kw. total of 60 panels. nonstaqndard plan.
585,19016-10000-04045,CONVERT EXISTING (20' X 30') ACCESSORY GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
586,17014-20000-04873,ADD STORAGE TO GARAGE & ADD 2ND STORY ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069 ABOVE
587,18014-30000-02069,"ADD 11'-0""x 21'-2""( 214 SF)  AND CONVERT OF (E) 19'-10""x11'-1"" (195 SF) GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229."
588,17014-10000-06600,"CONVERT EXISTING GARAGE TO ACCESSORY DWELLING UNIT PER AB 2299 and SB 1069 ADDITION TO FRONT, 10'6""X6'11"",  ""COMPLY WITH DEPARTMENT ORDER effective date 12/08/2017. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"".  CEIS Case Number is 790261."
589,18016-20000-08830,CONVERT (E) 20' X 24' DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER ENGINEER
590,17014-20000-02487,"CONVERT   6'6"" X 20'2""  PORTION OF (E) DETACHED GARAGE AND 32'7"" X 25'6"" IRREGULAR SHAPED ADDITION AT 1ST FLOOR AND 2ND FLOOR TO AN NEW  ACCESSORY DWELLING UNIT  AS PER AB 2299 & SB 1069. , ALL WORK PER ENGINEERING"
591,19016-20000-03724,"CONVERT THE (E) 20'-9"" x 17'-7"" ATTACHED GARAGE INTO A (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER ENGINEER"
592,15019-20000-03085,"DEMO SINGLE FAMILY DWELLING, ACCESSORY LIVING QUARTERS AND DETACHED GARAGE TO CLEAR LOT"
593,18014-20000-00511,"CONVERT EXISITING GARAGE AND ADD 13'2"" X 8'1"" TO CREATE AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229"
594,17016-20000-11485,CONVERT (E) DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069 AND PER WFPP
595,18010-20000-01516,"PROPOSED (N) (34'-3"" X 35') ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 PER ENGINEERING"
596,19016-20000-09148,"CONVERT THE (E) ACCESSORY LIVING QUARTER  INTO A (N) ADU PER AB 494 AND SB 229 FOR ACCESSORY DWELLING UNITS. NO CHANGE TO EXTERIOR. ""COMPLY WITH DEPARTMENT ORDER effective date 03/18/2019. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE""."
597,17016-20000-13815,"CONVERT (E) 21'-11"" X 38'-0"" SECOND STORY ABOVE GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069"
598,18016-10000-28631,CONVERT EXISTING DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
599,17016-20000-15932,"CONVERT (E) 28'0"" x 21'9"" GARAGE TO AN ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069"
600,17014-30000-05050,Convert (e) attached garage and sitting room to ADU per AB2299 & SB1069 and interior remodel
601,18016-20000-26298,"CONVERT (E) 20' X 20' ATTACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP. ""COMPLY WITH DEPARTMENT ORDER EFFECTIVE DATE 6/28/18. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE."""
602,13016-20000-00245,CONVERT (E) DUPLEX TO SFD;  NEW STAIRS & INTERIOR REMODEL @ LOWER LEVEL
603,18016-20000-38144,"CONVERT (E) (18'-4"" X 22'-5"") GARAGE AND (10'-1"" X 13'-1"") PORTION OF (E) SFD TO ACCESSORY DWELLING UNIT PER AB494 AND SB229. REMODEL (E) SFD.  ALL WORK PER WFPP."
604,16014-30004-04373,Supplemental to 16014-30000-04373 to convert 674 sq ft @ rear to Accessory Dwelling Unit per AB 2299 & SB 1069.
605,13016-20000-13799,INTERIOR REMODEL TO CONVERT CLOSET TO 3/4 BATH
606,18016-20000-29085,"CONVERT (E) 18'-2"" X 18'-2"" DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP."
607,18016-10000-18100,CONVERT EXISTING TWO CAR GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 & SB 229.
608,18043-20000-04452,"NEW 13D SYSTEM FOR 1 STORY ADU. 1 INCH METER, NO BACKFLOW"
609,17010-20000-03297,"New 18'-8"" x 34' irreg. shaped one story accessory dwelling unit per AB 2299 and SB 1069."
610,18016-70000-03325,Convert 1st floor of (E) 2 story 7 bedroom SFD to ADU per AB494 and SB 229.  Switch entrance stair direction to provide direct and separate access to primary dwelling on the 2nd floor.  Provide dwelling separation between dwellings. New kitchen at the 2nd floor.
611,18014-30000-01881,"(N) 19'-8""x 25'-9"" CONVERT (E) GARAGE AND ADD CLOSET AND FULL BATH TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. WORK PER ENGINEERING."
612,18016-40000-08669,Convert 568 SF of (E) SFD into accessory dwelling unit with 2 bedroom and 1 bath. Interior remodel parts of remaining SFD.
613,19016-20000-00541,CONVERT THE (E) DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. WORK PER WFPP.
614,19016-10000-00393,CONVERT (E) GARAGE TO ACCESSORY DWELLING UNIT PER AB494 AND SB229. (WOOD FRAME PRESCRIPTIVE PROVISION)
615,17016-20000-18175,"CONVERT (E) 18'-3"" x 20'-0"" GARAGE INTO NEW ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 AND (N) UNCOVERED CAR PARKING. ALL WORK PER WFPP. SEE COMMENTS."
616,18014-10000-06029,"Convert (E) one-story detached one-car garage (12'-2"" x 20'-2"", 245 SF) to Accessory Dwelling Unit per SB229 and AB494 and one-story addition (17' x 10'-6"", 179 SF) to create bedroom.  All work per WFPP."
617,17010-30000-04813,1 STORY ACCESSORY DWELLING UNIT PER SB 229 AND AB 494
618,17016-20000-34114,"CONVERT THE (E) 18'-0"" x 20'-0"" DETACHED GARAGE INTO NEW ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069. ALL WORK PER ENGINEERING."
619,17010-10000-04677,New 26'x20' 2-story detached Accessory Dwelling Unit per AB 494 and SB 229 with 2-car cover parking garage on 1st floor. 2 of 2. See comments.
620,17010-70000-04823,(N) ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 W/ATT CARPORT. STRUCTURAL PER WOOD FRAME PRESCRIPTIVE PROVISIONS & ATTACHED CARPORT PER IB/P/BC 2017-005
621,16016-20000-11052,"Convert 2.5' x 6' portion of garage area for laundry use, reframe GAR roof, replace GAR doors and 9' wall, repair 1 DWLG roof truss, remodel bathrooms, replace all drywalls, insulation, exterior doors and all windows (E) location/size/header, dual glazing and certified by NFRC.  All works are per engineering and within (E) building footprint.  See comment."
622,17010-40000-02956,New accessory dwelling unitper AB-2299 and SB-1069.
623,17016-20000-35592,CONVERT (E) 22' X 22' DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069. ALL WORK PER DESIGN.
624,18016-20000-08671,"CONVERT (E) ATT. GARAGE 9' X 17'-2"" TO ACCESSORY DWELLING UNIT PER AB494 AND SB 229. COMPLY WITH DEPARTMENT ORDER effective date 05/01/2018. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"
625,18016-70000-38454,"INTERIOR ALTERATION ON (E) SFD TO CONVERT (E) CLOSET TO (N) BATHROOM, REMODEL (E) BATHROOM FOR A NEW SPACE FOR WASHER/DRYER, CREATE CLOSET IN (E) BEDROOM, AND REMOVE PARTITION WALL BETWEEN DINING ROOM AND KITCHEN.  KITCHEN REMODEL AND WINDOW REPLACEMENT (12 WINDOWS).  ALL WORK PER WFPP."
626,18016-20000-17917,"CONVERT (E) 20'-1"" x 20'-2"" IRRG. ATT. GARAGE INTO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP"
627,17030-20000-02394,EXCAVATION AND BACKFILL FOR (N) ACCESSORY LIVING QUARTERS
628,17010-10000-02941,ADDITION TO (E) GARAGE FOR A COVERED PATIO AND ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069
629,17016-70000-37167,CONVERT EXISTING GARAGE/RECREATION ROOM  INTO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069; ALSO BRING 15' X 18' PORTION OF RUMPUS AND STORAGE BLDG. UP TO PRESENT CODE AS REQUIRED BY AFF. 78-1236067.
630,18016-20000-07278,"CONVERT (E) 19' X 20' DETACHED GARAGE AND ADD 5'-6"" X 14' FOR (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP."
631,18016-10000-07421,"CONVERT (E) DETACHED GARAGE (20' X 27') TO ACCESSORY DWELLING UNIT ( ADU ) , PER AB-494 AND SB-229. (provide open parking stalls)"
632,18010-10000-04803,(N) DETACHED ACCESSORY DWELLING UNIT PER AB 494 & SB 229.
633,18016-20000-26340,CONVERT EX DETACHED GARAGE INTO ACCESSORY DWELLING UNIT PER AB 494 & SB 229 & STORAGE RM (NOT INTER-CONNECTED). ALL WORK PER WFPP.
634,17010-30000-01126,New accessory dwelling unit per SB1069 and AB2299
635,18016-10001-19389,SUPPLEMENTAL TO PERMIT 18016-20000-19389 TO ADD 46 SF TO APPROVED ADU
636,18014-30000-02294,CONVERSION OF (E) 2ND FLOOR ALQ TO ACCESSORY DWELLING UNIT PER SB 229 & AB 494. CONVERSION OF PARTION OF (E) GARAGE TO RECREATION ROOM AT 1ST FLOOR. ADDITION OF A COVERED PATIO WITH DECK ABOVE.
637,17014-20000-05280,CONVERT EXISTING 24'0''X 24'0'' 1-STORY GARAGE INTO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069.
638,18016-10000-25796,CONVERT (E) GARAGE TO ADU PER AB494 AND SB229
639,18016-30000-11244,CONVERSION OF (E) ATTACHED FRONT GARAGE TO ADU PER AB-494 & SB-229.
640,17016-70000-09562,CONVERT EXISTING GARAGE TO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069.
641,17016-20000-15753,"CONVERT THE EXISTING 20'-2"" x 20'-2"" ATTACHED GARAGE TO AN ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069."
642,18016-70000-05805,CONVERT (E) GARAGE INTO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
643,18016-20000-12146,CONVERT (E) 15' X 20' ATTACHED STORAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER ENGINEERING.
644,17014-20000-06365,"NEW 21'-0"" x 24'-0"" ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069 ABOVE (E) GARAGE. ALL WORK PER ENGINEERING. SEE COMMENTS."
