,permit_ID,full_description
457,13016-10000-04768,"CONVERT (E) ONE STORY DUPLEX TO (N) SFD: REMOVE (1) KITCHEN & (2) STAIRWAY, AND REMODEL [NO CHANGE IN SQUARE FOOTAGE]."
458,16016-10000-29449,"INTERIOR REMODEL TO EXISTING 1-STORY SINGLE FAMILY DWELLING TO CONVERT (E) WALK-IN CLOSET TO NEW BATHROOM. NO ADDED FLOOR AREA. ""COMPLY WITH DEPARTMENT  ORDER EFFECTIVE DATE 12/16/2016. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE."""
459,16016-20000-17041,"INTERIOR REMODEL TO CONVERT STUDY ROOM AND PORTION OF KITCHEN TO NEW BEDROOM, REMODEL EXISTING BATHROOM, AND CONVERT EXISTING CLOSET TO NEW BATHROOM. CONVERT WINDOW IN EXISTING BEDROOM TO NEW SLIDER DOOR. WORK PER WFPP"
460,17020-10000-00963,16'X21' ACCESSORY LIVING QUARTER AND ATT/ GARAGE
461,14016-20000-04181,"CONVERT  16'0"" X 24'- 10"" OVER DINING AND LIVING ROOM  AND 21'-0"" X 16'-0"" (IRREGULAR) OVER GARAGE ATTIC TO ATTIC STORAGE . 42"" MAXIMUM CEILING HEIGHT."
462,17014-20002-04820,SUPPLEMENTAL PERMIT OF 17014-20000-04820 TO CONVERT  PORTION OF  LIVING ROOM TO BEDROOM.
463,14014-10000-01469,CONVERT GARAGE TO  A  BEDROOM WITH 1/2 BATH  AND ADD NEW CARPORT TO  (E) SINGLE FAMILY DWELLING .
464,14016-30000-04748,"Interior remodel to fill in (7) windows, convert a 2nd floor bedrooms into bathroom and laundry room, combine (2) 2nd floor bathrooms into one and remove lower level family room nonbearing wall and pantry/bathroom remodeling. All works within existing building footprint."
465,13016-20000-01575,"ALTERATION TO (E) SFD: CONVERT (E) LAUNDRY RM TO (N) BATH RM INCLUDING NON-BEARING PARTITIONS, FINISHES; INFILL ONE (E) EXTERIOR DOOR;  AND REPLACE ONE WINDOW SAME SIZE, TYPE, AND LOCATION."
466,14014-20000-00147,CONVERTING (E) ATTACHED GARAGE TO  BEDROOM WITH BATHROOM AND ADD 18' X 18' ATTACHED  CARPORT ON EAST SIDE
467,15016-20000-19141,"INTERIOR REMODEL: CONVERT (E) LAUNDRY INTO A BATHROOM AND REMODEL (E) BEDROOM ON FIRST FLOOR, (N) CLOSET UNDER (E) STAIRS, REMODEL (E) MASTER BATHROOM ON THE SECOND FLOOR; RELOCATE WASHER AND DRYER INTO FIRST FLOOR BATHROOM. REMOVE (E) WINDOW AND REPLACE W/ NEW EXTERIOR DOOR."
468,13010-10004-01663,"SUPPLEMENTAL PERMIT TO 13010-10000-01663 TO CONVERT GROUP SINGLE FAMILY DWELLING TO A SMALL LOT SINGLE FAMILY  SUBDIVISION PER VTT-71901-SL ,NO PHYSICAL CONSTRUCTION"
469,16014-30000-02238,"Convert 20'4"" x 22'6"" attached carport to garage.Enclose 4' x 9'10"" patio cover .Remodel to include kitchen/new powder room/vault kitchen ceiling/mater be/bathroom .Replace windows.Replace roof framing over living room."
470,13010-30000-01889,NEW STORAGE ROOM BUILDING ACCESSORY TO (E) POOL .
471,14030-30000-05329,"Grading for new accessory building, on grade steps, and drainage."
472,17016-20000-05996,"CONVERT (E) 18'-0"" X 18'-0"" DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069"
473,14016-70001-00650,SUPPLEMENTAL PERMIT TO ADD TO SCOPE OF WORK.  CONVERT EXISTING DEN TO BEDROOM AND EXISTING CLOSET TO TWO CLOSETS.  COVER EXISTING UNCOVER FRONT PORCH PER ENGINEERING DESIGN.
474,18042-10000-23188,NEW SEWAGE EJECTOR FOR AN ACCESSORY DWELLING UNIT.
475,16010-20001-01163,SUPPLEMENTAL TO CHANGE ADDRESS AND UPDATE LEGAL FROM 22720 W. VANOWEN STREET  TO 6715 N. GLASNER LANE PER TRACT MAP # 72880
476,17016-20000-09846,REMODEL AND CONVERT (E) 19' X 19' DETACHED GARAGE TO CARPORT PER ENGINEERING
477,14014-20000-00932,"CONVERT 1st FLOOR GARAGE OF (E) 2 STORY DWELLING TO KITCHEN AND LIVING ROOM, CONVERT (E) KITCHEN ON THE SECOND FLOOR TO A BEDROOM; REMOVE THE EXTERIOR STAIRS CREATE INTERIOR STAIRS & ATTACH (N) 18' X 18' CARPORT."
478,17016-20000-21280,"INTERIOR REMODEL OF FULL BTHRM, CONVERT 1/2 BTHRM TO 3/4 BTHRM AND CREATE NEW 1/2 BTHRM."
479,15016-10000-11900,INTERIOR REMODEL OF (E) 2-STORY DUPLEX TO CONVERT PORTION OF CLOSET TO BATH ROOM IN EACH UNIT.  HAVE APPLICANT VERIFY 1515 1/2 SELBY ST. WITH B.O.E. ADDRESS COUNTER  SEE COMMENTS
480,17016-20000-01596,"REMODEL OF EXIST. SINGLE FAMILY DWELLING; CONVERT THE (E) KITCHEN TO A BEDROOM, CONVERT THE (E) DINING ROOM TO A KITCHEN, CONVERT THE (E) LAUNDRY ROOM TO A BATHROOM (WITH A SMALL LAUNDRY AREA WITHIN) AND RE-ROOF (CLASS A, COOL ROOF, 12 SQUARES)."
481,14014-20000-04572,"CONVERT (E) BEDROOM TO BATHROOM AND WALK-IN CLOSET AND ADD 15' X 16'6"" AT REAR FOR NEW BEDROOM PER ENGINEERING."
482,13016-30000-20924,Convert existing laundry room to new bathroom in an existing single family dwelling.
483,17014-10000-04034,498 SQ ADDITION OF 2 NEW BEDROOMS AND 1 BATH AND CONVERT AN EXISTING LAUNDRY AND PORTION OF AN (E) CLOSET INTO A NEW BATH
484,13016-30000-07517,CONVERT EXISTING REC. ROOM INTO BEDROOM AND CLOSET INTO POWDER ROOM AND REMODEL TO EXISTING KITCHEN AND BATHROOMS; ROOF REPAIR.
485,16014-10000-05364,(EX) 2 CAR GARAGE (461 SF) TO BE CONVERTED TO HABITABLE AREA (N) PROPOSED 19.0 SF ADDITION. 	PER P/BC 2011-004	 .MULTIPLE 1 OF 2
486,14014-20000-02523,"convert irr shape 49'10""x25'6"" of undercrawl space into 2 bedroom family room 2bathrooms,laundry room. remodel (e) bedrom closet at entry level.See comments."
487,14016-20000-18584,CONVERT (E) 2ND FLOOR BATHROOM INTO (2) BATHROOMS
488,14016-20000-16122,"INTERIOR REMODEL TO ENLARGE BATHROOM AT FIRST FLOOR, AND CONVERT (E) CLOSET TO BATHROOM AND RE-LOCATE MASTER BEDROOM DOOR. REPLACE KITCHEN CABINETS AND REMOVE NON-BEARING PARTITION AT SECOND FLOOR PER WFPP."
489,16016-70000-12814,Interior alteration to existing single family dwelling to convert portion of den into a master bedroom.
490,17016-20000-12718,NON-STRUCTURAL INTERIOR REMODEL TO CONVERT (E) BEDROOM TO FULL BATHROOM AND WALK-IN CLOSET FOR (E) MASTER BEDROOM.
491,15016-10000-14218,INTERIOR KITCHEN AND DINING ROOMS REMODEL AND CONVERT (E) CLOSET TO BATHROOM AND CONSTRUCT NEW CLOSET.
492,15016-10000-18999,ADDITION TO EXISTING SFD BY CONVERTING  UNDER FLOOR AREA TO HABITABLE SPACE.  REPAIR FOUNDATION RETAINING WALL.
493,15016-70000-15094,"INTERIOR REMODEL OF EXISTING SINGLE FAMILY DWELLING TO CONVERT EXISTING DININGROOM TO BEDROOM, LAUNDRY ROOM TO BEDROOM AND CLOSET TO LAUNDRY ROOM."
494,18016-10001-22914,SUPPLEMENTAL TO PERMIT # 18016-70000-22914; TO ADD UNDER PINNED FOOTING AT REAR NORTHEAST CORNER OF ONE-STORY SFD.
495,17014-20000-02297,"18'X24' REAR BEDROOM, BATHROOM, & CLOSET ADDITION TO SFD & CONVERT PORTION OF GARAGE TO LAUNDRY"
496,15014-20000-02222,"EXTEND (E) KITCHEN (7'-6"" X 1'-10""), CONVERT (E) BATHROOM TO BEDROOM & EXTEND (7'-6"" X 1'-10"") TO (E) 1-STORY DUPLEX. SEE COMMENTS"
497,18016-20000-06885,"CONVERT THE (E) DINING ROOM INTO (N) BEDROOM, CONVERT (E) BEDROOM INTO (N) DINING ROOM AND REMOVE WALLS BETWEEN KITCHEN/LIVING ROOM AND KITCHEN/BEDROOM. ALL WORK PER DESIGN."
498,17019-10000-00891,DEMO OF (1) SINGLE FAMILY DWELLING AND DETACHED ACCESSORY STRUCTURE PER HANDRWECK METHOD.  SEWER CAP IS REQUIRED.  CLEAR AND FENCE LOT
499,13010-10000-01265,NEW 3-CAR GARAGE AS AN ACCESSORY TO THE MAIN DUPLEX.
500,16014-10003-00429,"Supplemental permit to 16014-10K- 00429 to convert trellis to covered patio, 2-car garage to bedroom suites, and storage garage to parking garage. Revise RFA analysis. Capture EOR for soil/geology."
501,17016-20000-09075,"CONVERT (E) 18' x 20' GARAGE TO AN ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069; AND ADD 14'0"" x 6'6"" TO EXPAND ADU. ALL WORK PER ENGINEERING."
502,18016-30000-05795,Interior non structural altertation to convert closet to bathroom
503,15010-20001-02118,"supplement to permit 15010-20000-02118 , convert portion of garage to hobby room (167sf) per std plan #642"
504,12014-20002-03562,"SUPPLEMENTAL PERMIT TO #12014-10000-03562 TO CONVERT (E) WALK-IN CLOSET TO (N) FULL BATHROOM, AND CREATE (N) CLOSET WITHIN (E) BEDROOM IN (E) 1-STORY SFD."
505,17041-10000-09330,PC FOR POWER ONLY. ALTERATION TO AN EXISTING ACCESSORY LIVING SPACE.
506,18016-20000-38765,interior remodel to SFD to convert (e) kitchen to bedroom; convert (e) dining room to kitchen; remove bearing wall between living room and kitchen; enlarge (e) sliding door in the living room.
507,14014-20000-00775,"CONVERT (E) 18'-6"" X 11'-6"" COVERED PATIO TO FAMILY ROOM, CONVERT (E) 1 CAR GARAGE TO DEN,  ADD 13' X 18' IRR. CAR CARPORT.  ALL WORK PER WFPP"
508,17016-30000-16514,Convert (1) bedroom to bathroom and remodel kiitchen.  Construction per WFPP
509,16016-20000-20873,INSTAL NON BEARING WALL TO CONVERT 6.6' X  6.6' PORTION OF LAUNDRY ROOM TO (N) 3/4 BATHROOM PER WFPP.
510,17016-10000-34365,CONVERT EXISTING BEDROOM INTO CLOSET AND MASTER BATHROOM ON SECOND FLOOR & NEW TILE AT LIVING ROOM . NO ADDED SQFT.
511,17014-20000-00553,"24'0"" x 16'6"" 2ND FLOOR ADDITION ABOVE (E) GARAGE FOR ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069. ALL WORK PER ENGINEERING."
512,18016-30000-00318,CONVERT MAID'S ROOM INTO LAUNDRY ROOM AND BATHROOM REMODEL. INTERIOR NON STRUCTURAL ALTERALION ONLY
513,13016-10000-11498,CONVERT CLOSET AREA (30 S.F.) TO NEW 1/2 BATH FOR CONVERT PORTION OF DINING AREA TO (N) BEDROOM.
514,17014-20000-01373,CONVERT (E) BEDROOM TO BATHROOM AND 15.5'x26' BEDROOM ADDITION AND 6'x17' DECK TO THE REAR OF THE EXIST. SINGLE FAMILY DWELLING.
515,16014-20000-05098,"CONVERT THE (E) ATTACHED GARAGE TO BED/BATH ROOM,  ADD 12.75' X 18.33' ENTRY FOYER, 2' X 12.75' PATIO COVER AND 18' X 18.33' ATTACHED CARPORT. ALL WORKS AREA PER WFPP. ---------------COMPLY WITH DEPARTMENT ORDER effective date 09/14/2016. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"
516,16016-20000-28561,REPAIR AND UPGRADE EXIST SFD AND ATTACHED REC. RM FOUNDATION.
517,13019-20000-01615,DEMO SFD & ACCESSORY BLDG
518,15016-20000-28048,"NON STRUCTURAL INTERIOR REMODEL, CONVERT (E) CLOSET TO A (N) LAUNDRY ROOM AND CONVERT PORTION OF STUDY TO (N) BATHROOM AND CONVERT PORTION OF STUDY TO CLOSET FOR MASTER BEDROOM; REMODEL KITCHEN"
519,13014-20000-05368,"CONVERT PORTION OF (E) ATTIC SPACE (IRR 15'- 2 1/2"" X 22'-7 1/2"") INTO (2) BEDROOMS & BATHROOM CREATING A 2-STORY SFD"
520,17016-30000-17861,convert existing 4 bedroom / 1 bath dwelling to 6 bedroom / 3 bath s.f.d.
521,15016-30000-12216,Convert utility room to bathroom.
522,15010-10000-02053,New 2 story accessory living quarter over one level basement.
523,17014-20000-05409,CONVERT THE (E) GARAGE INTO A BEDROOM W/ BATH AND ADD 18' X 18' ATTACHED CARPORT. ALL WORK PER ENGR.
524,14016-10000-08962,"REMODEL IN 1ST AND 2ND FLOOR: REMODEL EXISTING BATHROOM, CONVERT EXISTING CLOSET IN 1 BATH AND 1 CLOSET, CONVERT EXISTING STORAGE ROOM INTO A BEDROOM, CONVERT PORTION OF EXISTING BASEMENT INTO RECREATION ROOM W/ HALF BATH ; ALL WORK PER WFPP."
525,13020-10000-00100,TEMPORARY SHORING FOR  ACCESSORY LIVING QUARTERS UNDER PERMIT # 11010-10000-01944.
526,17016-10000-07846,"RELOCATE EXISTING KITCHEN, CONVERT EXISTING KITCHEN INTO DEN. INTERIOR PAINT, LAMINATED FLOORING. RESIZE A 30"" CLOSET DOOR TO 5' SLIDING DOOR. WORK IN UNIT 1910.  change  out  1 exterior window  at the  south building line."
527,16016-30000-08421,"ALTERATION/REMODEL OF EXISTING SFD WITH ATTACHED GARAGE. CONVERT EXISTING LIVING AREA INTO MASTER BEDROOM, AND CONVERT EXISTING BEDROOM INTO LIVING ROOM. (E) 3-BED/3.5 BATH TO REMAIN."
528,12010-30000-02843,NEW  ONE STORY  ACCESSORY  LIVING  QUARTERS .
529,18016-20000-05658,NON STRUCTURAL REMODEL TO CONVERT PORTION OF LAUNDRY TO EXPAND BATHROOM. FILL IN DOOR AND REMOVE AND REPLACE WINDOW. REMODEL KITCHEN.
530,18016-10000-21049,ENCLOSE (E) BALCONY TO CONVERT TO BATHROOM . REMODEL (E) MASTER BEDROOM.
531,13016-10001-06527,"SUPPLEMENTAL PERMIT TO 13016-10000-06527 TO REVISE FLOOR PLAN, CONVERT PROPOSED BEDROOM TO KITCHEN"
532,18016-10000-01357,INTERIOR NON-STRUCTURAL REMODEL TO AN (E) SFD: CONVERT (E) UTILITY ROOM INTO (N) POWDER ROOM. 2ND FLOOR BATHROOM AND CLOSET REMODEL. NO EXTERIOR WORK. ALL WORK PER WFPP
533,13016-20000-17611,Convert (e) den to bed/bath/laundry to (e) SFD.
534,16010-30002-04296,Convert 2nd floor recroom to ADU and convert 1st floor storage into rec room.
535,15016-20000-07957,INTERIOR REMODEL TO CONVERT 4' X 10' PORTION OF LIVING ROOM TO NEW 1/2 BATHROOM WITHIN (E) ONE STORY DWELLING
536,14014-20000-03079,"CONVERT IRREGULAR 15'-7"" X 24'-6"" PORTION OF (E) CRAWL SPACE FOR (N) BEDROOM/BATHROOM/CLOSET, ADD IRREGULAR 11'-0"" X 32'-0"" CRAWL SPACE AND STAIRS AT FIRST AND SECOND FLOOR OF (E) SFD. ALL WORK PER ENGINEERING."
537,17010-20004-00116,Supplemental permit to 17010-10000-00116 to update height and update address
538,15016-10000-05374,REMODEL (E) 1-STORY SFD BATHROOM; HALLWAY WIDENING; CONVERT BEDROOM WINDOW TO DOOR.; MOVE LAUNDRY TO FAMILY ROOM;  ADD NEW RAMPS AT EXISTING CONCRETE PADS AT FRONT & REAR OF DWELLING.
539,14014-10000-01472,1.CONVERT EXISTING 14' X 10' SUNROOM TO BATHROOM ON 2ND FLR. ABOVE PORTE COCHERE 2.STRUCTURAL REMODEL / REPAIR PORTION OF 1ST FLOOR INCLUDING STRUCTURAL UPGRADE. 3.ADD NEW BATHROOM ON 3RD FLOOR
540,15016-10000-02967,CONVERT WALK-IN CLOSET TO FULL BATHROOM.  CONSTRUCTION PER WFPP.
541,18014-10000-02285,"ADDITION of BEDROOM TO (E) SFD; CONVERT (E) SUN SHELTER TO (N) BEDROOM AND (N) BATHROOM & NEW DEN. ""COMLY WITH DEPRTMENT ORDER EFFECTIVE DATE 08/23/2017. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
542,13016-20000-04167,CONVERT SUNROOM TO MASTER BATHROOM.REMODEL KITCHEN & (E) BATHROOM.
543,16016-70000-15470,INTERIOR REMODEL AT SINGLE FAMILY DWELLING.  CONVERT EXISTING CLOSET TO NEW BATHROOM.
544,18019-70000-04210,demo detached garage (new adu under separate permit)
545,15014-70000-04507,PROPOSED 2-STORY ADDITION (1400 SQ FT) TO (E) 1-STORY SFD AND CONVERT INTO DUPLEX.
546,15016-70000-00793,"Interior alteration to existing single family dwelling to convert office into a bedroom and convert closet into a bathroom. Related electrical, plumbing, and hvac. Also re-roof"
547,17014-20000-00200,"12'0"" x 17'0"" ADDITION OF KITCHEN AND ROOF DECK ABOVE. CONVERT KITCHEN TO DINING ROOM. REMODEL (1) 1/2 BATH AND (2) FULL BATHROOMS. REPLACE WINDOWS/DOORS. ALL WORK PER ENGINEERING."
548,17016-10000-14440,Update inside of Back house to convert existing dinning area into a living room.
549,14016-10000-02240,REMOVE & REPLACE EXISTING INTERIOR NON-BEARING WALL.  CONVERT (E) CLOSET TO FULL BATHROOM.  ADD NEW TANKLESS WATER HEATER. ALL WORK PER WFPP SHEETS.
550,17016-20000-35520,INTERIOR REMODEL TO CONVERT (E) BEDROOM INTO A NEW FULL BATHROOM IN (E) SFD. ALL WORK PER WFPP.
551,12010-30000-02544,"New  accessory living quarters, 380 sf."
552,17016-30000-01057,Convert portion of bedroom to full bathroom & remodel bedroom. Remodel additional bathroom
553,16016-70000-16181,Convert the existing breakfast nook into a laundry and convert the existing laundry into a bath room. Replace all the windows .( All windows shall be dual glazed and low-e) Kitchen and bath room remodel.
554,16016-10000-01535,CONVERT EXISTING 2-CAR GARAGE WITH WORKSHOP TO 4-CAR GARAGE AND REDUCE SIZE OF BUILDING.
555,18043-10000-01003,"NFPA 13D SYSTEM FOR TWO STORY ACCESSORY DWELLING UNIT. 1 INCH DOMESTIC WATER METER, NO BACKFLOW.   ""COMPLY WITH DEPTARTMENT ORDER.  PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE."" CODE ENFORCEMENT CASE NUMBER # 695200."""
556,16014-70000-02981,CONVERT EXISTING GARAGE/ RECREATION ROOM TO ACCESSORY DWELILNG UNI PER AB2299 AND SB 1069.
557,16010-10001-05043,SUPPLEMENTAL PERMIT FOR CHANGE IN VERTICAL DESIGN  <PERMIT FEES PAID UNDER 16010-10000-05043>
558,17016-30000-02701,Exterior and interior remodel to the existing SFD.  Convert a bedroom to a bathroom. Replace all exterior windows and doors. Create (2) new exterior door openings.
559,17043-20000-06386,"NFPA-13D SYSTEM FOR  ACCESSORY DWELLING UNIT. 1"" METER  NO BACKFLOW DEVICE."
560,17043-20000-05580,NEW NFPA-13D SYSTEM FOR ACCESSORY LIVING QUARTER .  MAIN HOUSE  ON SEPARATE PERMIT 17043-20000-05579
561,14030-10000-01607,EXCAVATE & BACKFILL FOUNDATION RETAINING WALLS FOR NEW ACCESSORY BUILDING .
562,13014-20000-05026,"TO ADD A 16'6""x18'6"" BEDROOM ADDITION. TO CONVERT A BEDROOM INTO A FAMILY ROOM"
563,18016-30000-37784,Convert attached garage to new bedroom and bathroom with addition of irregular shape 10' x 1.5' bay windoe area per WFPP.
564,13016-10000-17374,"Demo 5'x20' &5'6""x12' portion of (e) storage and convert remaining portion ino a rec. room."
565,17016-20000-04197,"CONVERT (E) 2ND UNIT PER AB 1866 TO A.D.U. PER AB 2299 AND SB 1069; AND CONVERT 25'0"" x 20'1"" ATTACHED GARAGE TO EXPAND A.D.U FOR (2) BEDROOMS AND FULL BATHROOM."
566,17014-20000-00365,"ACCESSORY DWELLING UNIT, ADU, PER AB-2299 AND SB 1069. EXPAND (E) SFD TO CREATE ATTACHED ADU WITH ONE BEDROOM AND ONE BATHROOM, 646 SF. ATTACHED 2' WIDE OVER HANGE/ AWNING. RELOCATE ONE WINDOW AT (E) BEDROOM."
567,13014-10000-00080,"ADD HALF A BATHROOM. DEMISING WALL AND CONVERT EXISTING GARAGE TO RECREATION ROOM.  BPV 30,000 TPV 40,000"
568,14014-70000-03709,FRONT ADDITION TO EXISTING SINGLE FAMILY DWELLING. CONVERT PORCH INTO BEDROOM.  CONSTRUCTION PER W.F.P.P.
569,14016-10000-05395,"REMODEL OF (e) SINGLE FAMILY DWELLING: CONVERT (E) LIVING RM TO BEDROOM, NOOK TO MASTER BATH, REMODEL EXISTING KITCHEN AND BATH; REPLACE 8 WINDOWS (SAME SIZE, SAME LOCATION). (see comments for additional scope)"
570,13016-20000-03580,INTERIOR REMODEL INC. KITCHEN.CONVERT 1st FLOOR CLOSET TO BATHROOM SHOWER.REMODEL 2nd FLOOR BED/BATHROOMS & 3rd FLOOR GAME ROOM.REPLACE WINDOWS(same size/location).NEW STUCCO/DRYWALL(See comments)
571,14016-30000-02993,Convert (e) soda fountain room into a bathroom; no structural changes
572,13016-20000-08091,Remodel (e) sfd;convert portion of den area to enlarge  (e) bedroom&bathroom enclose (e) exterior staircase per engineering design.
573,14016-20000-15341,"REMODEL AND ENLARGE (E) KITCHEN, REMODEL LIVING ROOM AND CONVERT FLAT CEILING INTO VAULTED CEILING OVER LIVING ROOM, REMODEL AND ENLARGE MASTER BATHROOM AND CONVERT PORTION OF (E) BEDROOM INTO MASTER WALK-IN CLOSET."
574,18014-20000-02854,"CONVERT BEDROOM TO 3/4 BATHROOM, CLOSET AND CONVERT DEN TO BEDROOM; ADD 6' X 8' FOR NEW LAUNDRY ROOM AND TO ENCLOSE EXTERIOR WATER HEATER.  ALL WORKS ARE PER WFPP."
575,15014-10000-01733,CONVERT EXISTING SINGLE FAMILY DWELLING INTO DUPLEX. (N) 352 SQ FT 1-STORY ADDITION AT REAR OF DUPLEX.
576,17016-20000-14700,CONVERT (E) DETACHED GARAGE/STORAGE/LAUNDRY TO ADU PER AB 2299 AND SB 1069
577,16014-20000-01515,Convert (E) storage room (B15VN15914) new bedroom per engineering.  See comment.
578,16043-20000-04839,"NEW 13D SYSTEM FOR AN ACCESSORY BUILDING. 1 INCH METER, NO BACKFLOW"
579,17016-20000-19249,CONVERT THE (E) DEN ON 2ND FLOOR INTO A (N) 3/4 BATHROOM.
580,16016-20000-00611,"CONVERT (E) 20'-1"" X 20'-4"" UTILITY ROOM TO TWO-CAR GARAGE"
581,18016-70000-04054,"Interior remodel on existing SFD to convert (E) sleeping porch to be part of (E) bedroom, and remodel 2 (E) bathrooms and kitchen.  No exterior work."
582,15016-20000-27704,CONVERT (E) BEDROOM TO (N)  3/4 BATH
583,17016-20000-24433,NON STRUCTURAL INTERIOR ALTERATIONS TO CONVERT PORTION OF STUDY ROOM & CLOSET TO BATHROOM AND CONVERT TWO CLOSETS INTO SINGLE CLOSET
584,14014-70000-02193,Convert the existing single family dwelling into a recreation room and attach a one-car carport per city standard details.
585,15014-10000-00141,Proposed addition to (E) accessory living quarters with an attached garage. See comments.
586,18043-10000-04154,NFPA 13D SYSTEM FOR 2 STORY ADU. CONNECTION TO 1 INCH DOMESTIC METER.
587,13010-10000-02434,New two car garage accessory to main building (Permit no. 13010-10K-02433).
588,14016-20000-26207,CONVERT (E) WALK IN CLOSET TO NEW BATHROOM TO (E) SFD
589,13014-20000-00361,"ADD TO building , change  of  use   from  sfd  to  duplex. Convert  underfloor  area  into  habitable  space  (24 '  x 20 ' irregular) and  add a  second  dwellining  unit .     Drywall  and  insulate  as  necessary.  add a  second  kitchen  at  the  underfloor  unit."
590,18016-40001-30237,Supplemental permit to 18016-10000-30327 revise address and use of building from (E) SFD to (E) duplex per permit#1923LA44825. No fees. Department error.
591,13010-20003-00475,Supplemental permit to change address and update legal description.
592,14014-30002-01188,"REVISE PERMIT 14014-10000-01188 TO CONVERT PORTION OF EXIST ROOF TO WALKING DECK, ADD NEW WINDOW AT KITCHEN, AND REMODEL PANTRY AREA."
593,15016-70000-08982,CONVERT PORTION OF EXISTING DINNING ROOM TO BEDROOM AND NEW BATHROOM. RELATED ELECTRICAL AND PLUMBING INCLUDED.
594,11014-20003-04279,CONVERT (E) 4.5' X 4.5' SAUNA ROOM TO STORAGE ROOM TO (E) PERMIT 110142000004279.
595,16016-70000-06079,CONVERT EXISTING PATIO COVER TO BEDROOM. RELATED ELECTRICAL AND PLUMBING INCLUDED.
596,16016-20000-20222,"INTERIOR REMODEL TO AN (E) 1-STORY SFD: CONVERT (E) BEDROOM TO (N) MASTER BATHROOM, REMODEL (E) BEDROOM/KITCHEN/LAUNDRY/PANTRY. ALL WORK PER DESIGN."
597,14016-10000-22492,CONVERT EXISTING CLOSET TO NEW HALF BATHROOM AT EXISTING SFD
598,15014-10000-05205,CONVERT AN EXISTING 100 SF COVERED PORCH ON THE SOUTH SIDE OF THE RESIDENCE TO ENLARGE EXISTING MASTER BEDROOM. ADD ONE BATHROOM WITHIN EXISTING RESIDENCE DEMO EXISTING NON-PERMITED IMPROVEMENTS. COMPLY WITH DEPARTMENT ORDER effective date 06/03/2015. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE.
599,14016-20000-19104,INTERIOR REMODEL TO RELOCATE (1) BATHROOM; CONVERT (E) KITCHEN TO (N) STUDY ROOM; RELOCATE KITCHEN TO (E) DINING AREA; REMODEL (1) BATHROOM; ADD (2) NEW SKYLIGHTS; REMOVE/REPLACE DOORS & WINDOWS THROUGHOUT
600,15016-20000-04562,INTERIOR REMODEL TO REMOVE NON-BEARING WALL BETWEEN KITCHEN AND UTILITY ROOM TO ENLARGE KITCHEN AND RELOCATE LAUNDRY ROOM IN (E) ONE STORY DWELLING
601,15016-20000-05178,KITCHEN AND LAUNDRY ROOM REMODELL;  CONVERT A PORTION OF THE (E) DINING ROOM TO A STUDY ROOM.  ALL WORK PER WFPPP
602,14016-10000-25628,CONVERT (E) CLOSET TO 3/4 BATHROOM TO AN EXISTING 1-STY SINGLE FAMILY DWELLING.
603,14014-10000-01144,"CONVERT 1-STORY TO NEW 3-STORY ADDITION AT REAR OF (E) SINGLE FAMILY.  TOTAL SQ.FT. 2690.  GARAGE 468.47 S.F  CONVERT SINGLE FAMILY TO A DUPLEX. ""COMPLY WITH DEPARTMENT ORDER effective date 10/09/2013. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"" CEIS Case Number is 514319."
604,15010-20001-02120,supplement to permit 15010-20000-02120 to convert portion of gar to prep. kitchen per std plan #642
605,11014-10001-03790,SUPPLEMENTAL TO 11014-10000-03790:  REVISE PLAN TO CONVERT 269SF UNDER FLOOR  AND STORAGE AND ADD 119SF TO CREATE (N) 388SF  RECREATION ROOM.
606,17016-20000-03940,"CONVERT (E)  23'0' X 20'0"" ATTACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069."
607,12010-10000-02768,"NEW 32'3"" X 33'10"" (657 SF) IRREGULAR SHAPEACCESSORY LIVING QUARTER (POOL HOUSE) WITH 6.5' X 13.25' ATTACHED PATIO COVER IN REAR OF LOT.  SEE COMMENT."
608,14014-30000-02051,"Convert (e) detached garage into an irregular 5'6"" x 11'6"" 1/2 bathroom and the remaining 14'3"" x 11'6"" into a covered patio (open on 2 sides)"
609,17016-20000-02740,REMOVE WALLS IN KITCHEN TO ADD NEW BEAM/POSTS. CONVERT FULL BATHROOM TO 1/2 BATH. CONVERT PORTION OF HALLWAY TO FULL BATHROOM IN LOWER LEVEL. REMODEL BATHROOM AND KITCHEN. ALL WORK PER ENGINEERING.
610,17043-20000-04317,"NEW 13D SYSTEM FOR ACCESSORY LIVING QUARTERS. 1 INCH METER, NO BACKFLOW"
611,13010-10003-01660,"SUPPLEMENTAL TO PERMIT 13010-10000-01660 TO CONVERT GROUP SINGLE FAMILY DWELLING TO A SMALL LOT SINGLE FAMILY  SUBDIVISION PER VTT-71901-SL ,NO PHYSICAL CONSTRUCTION"
